SPACECRAFT EVENT TIME,BR,BTHETA,BPHI,B-FIELD MAGNITUDE,RANGE,LATITUDE,LONGITUDE
1996-12-19T06:58:19.281,30.94,394.88,-213.49,449.96,1.84788,-1.18,282.71
1996-12-19T06:58:19.614,29.10,395.53,-214.61,450.94,1.84862,-1.18,282.68
1996-12-19T06:58:19.947,27.34,396.50,-212.76,450.81,1.84936,-1.18,282.65
1996-12-19T06:58:20.281,26.67,396.22,-212.17,450.24,1.85010,-1.18,282.62
1996-12-19T06:58:20.614,25.19,396.61,-212.08,450.45,1.85084,-1.18,282.59
1996-12-19T06:58:20.947,25.02,394.83,-212.25,448.96,1.85158,-1.18,282.56
1996-12-19T06:58:21.281,24.13,399.33,-211.26,452.41,1.85232,-1.18,282.53
1996-12-19T06:58:21.614,24.24,394.81,-210.19,447.93,1.85307,-1.18,282.50
1996-12-19T06:58:21.947,24.06,395.51,-214.14,450.41,1.85381,-1.17,282.47
1996-12-19T06:58:22.281,24.59,397.12,-213.40,451.50,1.85456,-1.17,282.44
1996-12-19T06:58:22.614,25.96,394.40,-213.63,449.29,1.85530,-1.17,282.41
1996-12-19T06:58:22.947,27.00,394.39,-214.27,449.64,1.85604,-1.17,282.38
1996-12-19T06:58:23.281,28.49,393.78,-212.67,448.45,1.85679,-1.17,282.35
1996-12-19T06:58:23.614,28.09,395.93,-211.58,449.80,1.85753,-1.17,282.32
1996-12-19T06:58:23.947,20.91,392.81,-212.48,447.08,1.85828,-1.17,282.29
1996-12-19T06:58:24.281,26.07,392.30,-211.42,446.40,1.85903,-1.17,282.26
1996-12-19T06:58:24.614,27.78,395.72,-209.94,448.82,1.85977,-1.17,282.23
1996-12-19T06:58:24.947,28.60,393.96,-213.57,449.04,1.86052,-1.17,282.20
1996-12-19T06:58:25.281,27.64,394.26,-213.64,449.27,1.86127,-1.17,282.17
1996-12-19T06:58:25.614,29.31,393.91,-213.22,448.87,1.86202,-1.17,282.14
1996-12-19T06:58:25.947,31.51,397.95,-213.14,452.53,1.86277,-1.17,282.11
1996-12-19T06:58:26.281,34.83,394.71,-214.69,450.67,1.86352,-1.17,282.09
1996-12-19T06:58:26.614,30.13,395.46,-211.16,449.31,1.86427,-1.17,282.06
1996-12-19T06:58:26.947,30.89,398.21,-215.27,453.72,1.86502,-1.17,282.03
1996-12-19T06:58:27.281,27.14,397.41,-210.43,450.51,1.86577,-1.17,282.00
1996-12-19T06:58:27.614,29.73,394.73,-212.62,449.34,1.86652,-1.16,281.97
1996-12-19T06:58:27.947,27.25,396.18,-212.70,450.50,1.86727,-1.16,281.94
1996-12-19T06:58:28.281,26.58,394.88,-211.94,448.95,1.86802,-1.16,281.91
1996-12-19T06:58:28.614,25.76,395.11,-212.36,449.30,1.86878,-1.16,281.88
1996-12-19T06:58:28.947,24.30,396.30,-211.96,450.08,1.86953,-1.16,281.85
1996-12-19T06:58:29.281,24.52,394.61,-210.93,448.12,1.87028,-1.16,281.82
1996-12-19T06:58:29.614,26.10,395.60,-211.92,449.54,1.87104,-1.16,281.79
1996-12-19T06:58:29.947,23.93,396.63,-211.14,449.96,1.87179,-1.16,281.76
1996-12-19T06:58:30.281,24.88,395.68,-212.46,449.80,1.87255,-1.16,281.73
1996-12-19T06:58:30.614,22.22,397.59,-212.01,451.13,1.87330,-1.16,281.70
1996-12-19T06:58:30.947,23.92,393.48,-210.21,446.75,1.87405,-1.16,281.67
1996-12-19T06:58:31.281,27.29,397.43,-212.44,451.47,1.87481,-1.16,281.65
1996-12-19T06:58:31.614,28.26,397.96,-210.55,451.11,1.87557,-1.16,281.62
1996-12-19T06:58:31.947,27.68,397.08,-212.51,451.22,1.87632,-1.16,281.59
1996-12-19T06:58:32.281,26.91,397.04,-213.14,451.44,1.87708,-1.16,281.56
1996-12-19T06:58:32.614,25.79,395.57,-212.98,450.01,1.87784,-1.16,281.53
1996-12-19T06:58:32.947,24.59,396.29,-211.98,450.10,1.87860,-1.15,281.50
1996-12-19T06:58:33.281,23.16,398.06,-212.21,451.68,1.87936,-1.15,281.47
1996-12-19T06:58:33.614,24.99,397.61,-211.03,450.83,1.88012,-1.15,281.44
1996-12-19T06:58:33.947,24.51,397.70,-211.57,451.14,1.88088,-1.15,281.41
1996-12-19T06:58:34.281,23.97,398.70,-210.98,451.72,1.88164,-1.15,281.38
1996-12-19T06:58:34.614,21.53,397.95,-211.88,451.36,1.88240,-1.15,281.35
1996-12-19T06:58:34.947,17.10,396.75,-210.84,449.62,1.88316,-1.15,281.33
1996-12-19T06:58:35.281,20.97,400.16,-209.54,452.19,1.88392,-1.15,281.30
1996-12-19T06:58:35.614,20.04,398.65,-212.51,452.20,1.88468,-1.15,281.27
1996-12-19T06:58:35.947,20.75,396.33,-213.33,450.57,1.88544,-1.15,281.24
1996-12-19T06:58:36.281,18.22,395.74,-212.20,449.41,1.88621,-1.15,281.21
1996-12-19T06:58:36.614,21.68,398.78,-213.83,453.01,1.88697,-1.15,281.18
1996-12-19T06:58:36.947,21.19,397.72,-213.45,451.87,1.88773,-1.15,281.15
1996-12-19T06:58:37.281,24.84,397.25,-213.53,451.69,1.88850,-1.15,281.12
1996-12-19T06:58:37.614,24.65,398.24,-213.16,452.37,1.88926,-1.15,281.10
1996-12-19T06:58:37.947,22.58,398.94,-212.81,452.71,1.89003,-1.15,281.07
1996-12-19T06:58:38.281,25.12,397.04,-213.39,451.45,1.89079,-1.15,281.04
1996-12-19T06:58:38.614,21.42,399.49,-213.01,453.24,1.89156,-1.14,281.01
1996-12-19T06:58:38.947,21.96,396.66,-213.37,450.94,1.89232,-1.14,280.98
1996-12-19T06:58:39.281,22.26,398.76,-213.31,452.78,1.89309,-1.14,280.95
1996-12-19T06:58:39.614,21.28,399.85,-213.42,453.74,1.89386,-1.14,280.92
1996-12-19T06:58:39.947,21.05,398.92,-214.24,453.30,1.89463,-1.14,280.90
1996-12-19T06:58:40.281,22.14,400.56,-214.22,454.79,1.89539,-1.14,280.87
1996-12-19T06:58:40.614,20.08,398.74,-214.22,453.08,1.89616,-1.14,280.84
1996-12-19T06:58:40.947,21.75,396.92,-216.26,452.53,1.89693,-1.14,280.81
1996-12-19T06:58:41.281,22.83,399.83,-214.17,454.15,1.89770,-1.14,280.78
1996-12-19T06:58:41.614,21.71,398.49,-213.12,452.42,1.89847,-1.14,280.75
1996-12-19T06:58:41.947,27.75,400.36,-213.94,454.79,1.89924,-1.14,280.72
1996-12-19T06:58:42.281,24.16,400.24,-211.50,453.33,1.90001,-1.14,280.70
1996-12-19T06:58:42.614,27.32,398.27,-212.18,452.09,1.90078,-1.14,280.67
1996-12-19T06:58:42.947,29.56,401.35,-212.68,455.18,1.90155,-1.14,280.64
1996-12-19T06:58:43.281,29.70,399.39,-211.10,452.73,1.90233,-1.14,280.61
1996-12-19T06:58:43.614,27.40,399.24,-213.08,453.37,1.90310,-1.14,280.58
1996-12-19T06:58:43.947,26.28,400.35,-213.43,454.45,1.90387,-1.14,280.55
1996-12-19T06:58:44.281,23.86,398.29,-213.67,452.61,1.90464,-1.13,280.53
1996-12-19T06:58:44.614,27.00,400.72,-214.40,455.27,1.90542,-1.13,280.50
1996-12-19T06:58:44.947,27.72,401.95,-212.00,455.28,1.90619,-1.13,280.47
1996-12-19T06:58:45.281,27.57,396.46,-214.26,451.49,1.90697,-1.13,280.44
1996-12-19T06:58:45.614,27.81,401.41,-211.28,454.47,1.90774,-1.13,280.41
1996-12-19T06:58:45.947,30.16,400.47,-213.98,455.06,1.90851,-1.13,280.38
1996-12-19T06:58:46.281,27.88,401.09,-212.37,454.70,1.90929,-1.13,280.36
1996-12-19T06:58:46.614,26.01,400.61,-211.34,453.69,1.91007,-1.13,280.33
1996-12-19T06:58:46.947,26.91,395.57,-211.11,449.18,1.91084,-1.13,280.30
1996-12-19T06:58:47.281,29.82,397.23,-211.06,450.80,1.91162,-1.13,280.27
1996-12-19T06:58:47.614,29.54,398.31,-210.56,451.51,1.91240,-1.13,280.24
1996-12-19T06:58:47.947,30.56,397.64,-212.04,451.68,1.91317,-1.13,280.22
1996-12-19T06:58:48.281,28.92,398.74,-213.61,453.28,1.91395,-1.13,280.19
1996-12-19T06:58:48.614,26.93,398.66,-213.55,453.05,1.91473,-1.13,280.16
1996-12-19T06:58:48.947,31.64,396.85,-211.43,450.78,1.91551,-1.13,280.13
1996-12-19T06:58:49.281,32.56,394.96,-211.74,449.32,1.91629,-1.13,280.10
1996-12-19T06:58:49.614,29.48,398.68,-210.95,452.01,1.91707,-1.13,280.08
1996-12-19T06:58:49.947,26.32,397.45,-212.71,451.56,1.91785,-1.12,280.05
1996-12-19T06:58:50.281,28.54,398.22,-211.51,451.81,1.91863,-1.12,280.02
1996-12-19T06:58:50.614,23.34,398.14,-211.28,451.33,1.91941,-1.12,279.99
1996-12-19T06:58:50.947,26.74,395.90,-212.22,449.98,1.92019,-1.12,279.96
1996-12-19T06:58:51.281,25.85,394.05,-212.34,448.37,1.92098,-1.12,279.94
1996-12-19T06:58:51.614,25.36,395.22,-214.54,450.41,1.92176,-1.12,279.91
1996-12-19T06:58:51.947,29.76,396.88,-213.69,451.74,1.92254,-1.12,279.88
1996-12-19T06:58:52.281,28.67,396.43,-213.91,451.37,1.92333,-1.12,279.85
1996-12-19T06:58:52.614,30.47,397.81,-215.49,453.45,1.92411,-1.12,279.83
1996-12-19T06:58:52.947,31.33,394.40,-213.79,449.71,1.92489,-1.12,279.80
1996-12-19T06:58:53.281,26.63,396.07,-216.34,452.09,1.92568,-1.12,279.77
1996-12-19T06:58:53.614,28.35,395.13,-215.22,450.83,1.92646,-1.12,279.74
1996-12-19T06:58:53.947,25.98,395.45,-214.31,450.54,1.92725,-1.12,279.72
1996-12-19T06:58:54.281,26.55,396.50,-214.25,451.46,1.92803,-1.12,279.69
1996-12-19T06:58:54.614,29.02,395.80,-213.84,450.80,1.92882,-1.12,279.66
1996-12-19T06:58:54.947,26.50,395.25,-212.11,449.35,1.92960,-1.12,279.63
1996-12-19T06:58:55.281,30.33,396.48,-214.64,451.87,1.93039,-1.12,279.61
1996-12-19T06:58:55.614,27.82,398.35,-214.61,453.34,1.93118,-1.11,279.58
1996-12-19T06:58:55.947,28.47,397.33,-212.23,451.36,1.93197,-1.11,279.55
1996-12-19T06:58:56.281,29.65,397.48,-211.55,451.25,1.93276,-1.11,279.52
1996-12-19T06:58:56.614,30.44,396.85,-211.01,450.49,1.93354,-1.11,279.50
1996-12-19T06:58:56.947,28.42,397.15,-209.49,449.92,1.93433,-1.11,279.47
1996-12-19T06:58:57.281,27.78,395.21,-212.14,449.41,1.93512,-1.11,279.44
1996-12-19T06:58:57.614,30.04,397.06,-213.30,451.72,1.93591,-1.11,279.41
1996-12-19T06:58:57.947,29.26,398.66,-210.13,451.59,1.93670,-1.11,279.39
1996-12-19T06:58:58.281,28.42,396.32,-212.31,450.50,1.93749,-1.11,279.36
1996-12-19T06:58:58.614,28.52,397.83,-211.19,451.32,1.93828,-1.11,279.33
1996-12-19T06:58:58.947,25.75,396.40,-212.66,450.57,1.93907,-1.11,279.30
1996-12-19T06:58:59.281,26.89,396.05,-212.23,450.13,1.93987,-1.11,279.28
1996-12-19T06:58:59.614,29.37,399.16,-209.33,451.68,1.94066,-1.11,279.25
1996-12-19T06:58:59.947,26.56,396.39,-210.93,449.80,1.94145,-1.11,279.22
1996-12-19T06:59:00.281,28.05,397.26,-211.04,450.71,1.94224,-1.11,279.19
1996-12-19T06:59:00.614,25.85,395.97,-211.94,449.86,1.94304,-1.11,279.17
1996-12-19T06:59:00.947,29.93,395.07,-215.39,450.97,1.94383,-1.11,279.14
1996-12-19T06:59:01.281,25.80,394.75,-212.67,449.13,1.94463,-1.11,279.11
1996-12-19T06:59:01.614,26.88,395.66,-210.89,449.16,1.94542,-1.10,279.09
1996-12-19T06:59:01.947,28.76,395.10,-215.23,450.84,1.94621,-1.10,279.06
1996-12-19T06:59:02.281,30.37,393.54,-213.86,448.92,1.94701,-1.10,279.03
1996-12-19T06:59:02.614,32.54,396.43,-212.36,450.90,1.94781,-1.10,279.01
1996-12-19T06:59:02.947,35.55,396.07,-216.02,452.55,1.94860,-1.10,278.98
1996-12-19T06:59:03.281,33.01,395.47,-212.73,450.27,1.94940,-1.10,278.95
1996-12-19T06:59:03.614,32.76,394.38,-214.80,450.27,1.95019,-1.10,278.92
1996-12-19T06:59:03.947,32.70,388.42,-218.27,446.75,1.95099,-1.10,278.90
1996-12-19T06:59:04.281,36.94,392.02,-217.55,449.86,1.95179,-1.10,278.87
1996-12-19T06:59:04.614,37.58,391.24,-214.66,447.84,1.95259,-1.10,278.84
1996-12-19T06:59:04.947,36.86,391.94,-215.25,448.67,1.95339,-1.10,278.82
1996-12-19T06:59:05.281,36.98,392.68,-212.94,448.23,1.95419,-1.10,278.79
1996-12-19T06:59:05.614,32.17,393.38,-215.12,449.51,1.95498,-1.10,278.76
1996-12-19T06:59:05.947,34.21,391.48,-216.47,448.65,1.95578,-1.10,278.74
1996-12-19T06:59:06.281,34.47,393.11,-213.91,448.87,1.95658,-1.10,278.71
1996-12-19T06:59:06.614,34.52,389.65,-214.17,445.97,1.95738,-1.10,278.68
1996-12-19T06:59:06.947,35.32,391.08,-209.60,445.11,1.95818,-1.10,278.66
1996-12-19T06:59:07.281,35.59,392.83,-208.04,445.94,1.95899,-1.09,278.63
1996-12-19T06:59:07.614,36.97,392.04,-205.57,444.20,1.95979,-1.09,278.60
1996-12-19T06:59:07.947,38.21,392.34,-204.03,443.87,1.96059,-1.09,278.58
1996-12-19T06:59:08.281,41.36,395.04,-202.94,446.04,1.96139,-1.09,278.55
1996-12-19T06:59:08.614,42.51,395.13,-199.71,444.77,1.96220,-1.09,278.52
1996-12-19T06:59:08.947,44.57,396.50,-199.31,446.01,1.96300,-1.09,278.50
1996-12-19T06:59:09.281,43.74,397.67,-196.33,445.64,1.96380,-1.09,278.47
1996-12-19T06:59:09.614,40.49,395.51,-197.68,444.01,1.96461,-1.09,278.44
1996-12-19T06:59:09.947,40.20,397.10,-195.92,444.63,1.96541,-1.09,278.42
1996-12-19T06:59:10.281,39.65,398.53,-198.06,446.80,1.96622,-1.09,278.39
1996-12-19T06:59:10.614,38.78,399.82,-198.44,448.04,1.96702,-1.09,278.36
1996-12-19T06:59:10.947,37.64,401.27,-196.97,448.59,1.96782,-1.09,278.34
1996-12-19T06:59:11.281,36.01,399.83,-199.74,448.39,1.96863,-1.09,278.31
1996-12-19T06:59:11.614,35.21,398.71,-200.38,447.62,1.96944,-1.09,278.28
1996-12-19T06:59:11.947,37.81,398.65,-200.68,447.91,1.97024,-1.09,278.26
1996-12-19T06:59:12.281,37.00,401.65,-196.06,448.48,1.97105,-1.09,278.23
1996-12-19T06:59:12.614,33.03,401.25,-201.29,450.12,1.97186,-1.09,278.20
1996-12-19T06:59:12.947,25.51,400.74,-202.27,449.62,1.97267,-1.08,278.18
1996-12-19T06:59:13.281,25.04,401.01,-202.05,449.73,1.97348,-1.08,278.15
1996-12-19T06:59:13.614,24.74,395.53,-200.48,444.12,1.97428,-1.08,278.12
1996-12-19T06:59:13.947,26.30,398.64,-201.04,447.23,1.97509,-1.08,278.10
1996-12-19T06:59:14.281,26.15,397.48,-201.37,446.34,1.97590,-1.08,278.07
1996-12-19T06:59:14.614,27.08,399.83,-204.23,449.79,1.97671,-1.08,278.05
1996-12-19T06:59:14.947,24.63,397.03,-200.60,445.51,1.97752,-1.08,278.02
1996-12-19T06:59:15.281,22.04,396.51,-204.07,446.48,1.97833,-1.08,277.99
1996-12-19T06:59:15.614,24.16,394.52,-206.84,446.11,1.97914,-1.08,277.97
1996-12-19T06:59:15.947,25.19,395.91,-204.98,446.54,1.97995,-1.08,277.94
1996-12-19T06:59:16.281,29.39,398.35,-203.35,448.22,1.98077,-1.08,277.91
1996-12-19T06:59:16.614,24.06,395.56,-205.05,446.20,1.98158,-1.08,277.89
1996-12-19T06:59:16.947,21.43,395.11,-208.86,447.43,1.98239,-1.08,277.86
1996-12-19T06:59:17.281,22.70,392.97,-210.30,446.28,1.98320,-1.08,277.84
1996-12-19T06:59:17.614,24.85,393.84,-208.11,446.14,1.98402,-1.08,277.81
1996-12-19T06:59:17.947,23.72,396.46,-204.51,446.73,1.98483,-1.08,277.78
1996-12-19T06:59:18.281,23.30,395.24,-206.98,446.77,1.98564,-1.08,277.76
1996-12-19T06:59:18.614,28.86,393.02,-203.90,443.70,1.98646,-1.08,277.73
1996-12-19T06:59:18.947,29.62,391.18,-200.57,440.59,1.98727,-1.07,277.71
1996-12-19T06:59:19.281,33.56,392.27,-203.12,443.01,1.98809,-1.07,277.68
1996-12-19T06:59:19.614,34.34,392.64,-206.98,445.18,1.98890,-1.07,277.65
1996-12-19T06:59:19.947,33.88,393.09,-205.84,445.01,1.98972,-1.07,277.63
1996-12-19T06:59:20.281,36.20,394.38,-207.26,446.99,1.99053,-1.07,277.60
1996-12-19T06:59:20.614,34.68,395.93,-206.52,447.90,1.99135,-1.07,277.58
1996-12-19T06:59:20.947,33.46,398.44,-208.47,450.92,1.99217,-1.07,277.55
1996-12-19T06:59:21.281,30.03,394.49,-207.18,446.59,1.99298,-1.07,277.52
1996-12-19T06:59:21.614,30.06,398.75,-205.17,449.45,1.99380,-1.07,277.50
1996-12-19T06:59:21.947,29.11,397.17,-207.83,449.21,1.99462,-1.07,277.47
1996-12-19T06:59:22.281,27.84,398.88,-203.11,448.48,1.99544,-1.07,277.45
1996-12-19T06:59:22.614,28.96,398.97,-203.36,448.74,1.99626,-1.07,277.42
1996-12-19T06:59:22.947,32.10,399.84,-202.12,449.17,1.99707,-1.07,277.40
1996-12-19T06:59:23.281,31.02,403.92,-197.69,450.77,1.99790,-1.07,277.37
1996-12-19T06:59:23.614,29.62,397.95,-202.31,447.40,1.99871,-1.07,277.34
1996-12-19T06:59:23.947,30.04,396.69,-204.66,447.38,1.99953,-1.07,277.32
1996-12-19T06:59:24.281,30.01,399.52,-201.52,448.47,2.00036,-1.07,277.29
1996-12-19T06:59:24.614,29.70,399.01,-202.89,448.61,2.00118,-1.07,277.27
1996-12-19T06:59:24.947,32.26,394.42,-204.82,445.59,2.00200,-1.06,277.24
1996-12-19T06:59:25.281,34.76,394.50,-206.65,446.70,2.00282,-1.06,277.22
1996-12-19T06:59:25.614,36.68,392.70,-203.95,444.03,2.00364,-1.06,277.19
1996-12-19T06:59:25.947,43.45,395.64,-198.62,444.82,2.00446,-1.06,277.16
1996-12-19T06:59:26.281,42.81,394.51,-200.57,444.63,2.00529,-1.06,277.14
1996-12-19T06:59:26.614,41.66,397.99,-195.61,445.42,2.00611,-1.06,277.11
1996-12-19T06:59:26.947,44.87,397.12,-194.22,444.34,2.00693,-1.06,277.09
1996-12-19T06:59:27.281,45.08,400.16,-193.91,446.95,2.00776,-1.06,277.06
1996-12-19T06:59:27.614,44.69,398.58,-193.11,445.15,2.00858,-1.06,277.04
1996-12-19T06:59:27.947,37.70,396.07,-198.40,444.58,2.00940,-1.06,277.01
1996-12-19T06:59:28.281,41.99,395.83,-200.18,445.55,2.01023,-1.06,276.99
1996-12-19T06:59:28.614,43.78,393.13,-202.48,444.37,2.01105,-1.06,276.96
1996-12-19T06:59:28.947,43.33,391.32,-205.70,444.21,2.01188,-1.06,276.94
1996-12-19T06:59:29.281,44.70,392.71,-205.30,445.38,2.01271,-1.06,276.91
1996-12-19T06:59:29.614,48.07,391.63,-202.77,443.63,2.01353,-1.06,276.88
1996-12-19T06:59:29.947,44.49,394.56,-202.14,445.55,2.01436,-1.06,276.86
1996-12-19T06:59:30.281,47.00,395.18,-198.70,444.81,2.01519,-1.06,276.83
1996-12-19T06:59:30.614,48.73,393.69,-200.55,444.51,2.01601,-1.06,276.81
1996-12-19T06:59:30.947,50.78,392.81,-200.31,443.85,2.01684,-1.05,276.78
1996-12-19T06:59:31.281,49.35,395.45,-200.27,446.01,2.01767,-1.05,276.76
1996-12-19T06:59:31.614,47.02,394.66,-203.29,446.42,2.01850,-1.05,276.73
1996-12-19T06:59:31.947,44.68,395.51,-201.25,446.01,2.01933,-1.05,276.71
1996-12-19T06:59:32.281,46.83,397.53,-201.04,447.93,2.02016,-1.05,276.68
1996-12-19T06:59:32.614,50.75,395.00,-197.05,444.33,2.02099,-1.05,276.66
1996-12-19T06:59:32.947,53.25,393.94,-192.37,441.62,2.02181,-1.05,276.63
1996-12-19T06:59:33.281,49.98,390.99,-196.56,440.46,2.02265,-1.05,276.61
1996-12-19T06:59:33.614,50.59,393.61,-195.97,442.60,2.02348,-1.05,276.58
1996-12-19T06:59:33.947,55.21,393.87,-194.21,442.60,2.02431,-1.05,276.56
1996-12-19T06:59:34.281,53.31,394.01,-194.97,442.83,2.02514,-1.05,276.53
1996-12-19T06:59:34.614,54.13,393.20,-191.72,440.78,2.02597,-1.05,276.51
1996-12-19T06:59:34.947,52.57,394.71,-190.28,441.32,2.02680,-1.05,276.48
1996-12-19T06:59:35.281,50.61,394.86,-190.53,441.34,2.02763,-1.05,276.46
1996-12-19T06:59:35.614,50.86,398.08,-191.92,444.84,2.02847,-1.05,276.43
1996-12-19T06:59:35.947,49.33,397.63,-190.69,443.74,2.02930,-1.05,276.41
1996-12-19T06:59:36.281,48.02,398.51,-190.78,444.42,2.03013,-1.05,276.38
1996-12-19T06:59:36.614,47.01,397.76,-186.98,442.03,2.03097,-1.05,276.36
1996-12-19T06:59:36.947,46.69,399.43,-192.00,445.63,2.03180,-1.04,276.33
1996-12-19T06:59:37.281,46.24,397.52,-189.94,442.99,2.03264,-1.04,276.31
1996-12-19T06:59:37.614,45.49,397.34,-186.94,441.47,2.03347,-1.04,276.28
1996-12-19T06:59:37.947,44.07,398.44,-190.82,443.97,2.03430,-1.04,276.26
1996-12-19T06:59:38.281,45.33,401.20,-188.74,445.69,2.03514,-1.04,276.23
1996-12-19T06:59:38.614,44.49,398.89,-186.55,442.60,2.03598,-1.04,276.21
1996-12-19T06:59:38.947,38.52,400.26,-192.26,445.71,2.03681,-1.04,276.18
1996-12-19T06:59:39.281,38.83,398.53,-192.75,444.40,2.03765,-1.04,276.16
1996-12-19T06:59:39.614,41.66,400.15,-190.17,445.00,2.03849,-1.04,276.13
1996-12-19T06:59:39.947,43.71,401.09,-187.40,444.86,2.03932,-1.04,276.11
1996-12-19T06:59:40.281,44.80,400.11,-189.49,444.97,2.04016,-1.04,276.08
1996-12-19T06:59:40.614,42.33,399.61,-188.31,443.78,2.04100,-1.04,276.06
1996-12-19T06:59:40.947,44.18,398.30,-188.42,442.83,2.04184,-1.04,276.04
1996-12-19T06:59:41.281,39.21,397.17,-190.05,442.04,2.04268,-1.04,276.01
1996-12-19T06:59:41.614,39.93,396.80,-191.90,442.57,2.04351,-1.04,275.99
1996-12-19T06:59:41.947,40.63,396.89,-192.38,442.92,2.04435,-1.04,275.96
1996-12-19T06:59:42.281,39.19,394.50,-196.38,442.41,2.04519,-1.04,275.94
1996-12-19T06:59:42.614,40.02,395.46,-192.21,441.52,2.04603,-1.04,275.91
1996-12-19T06:59:42.947,42.16,393.86,-191.20,439.84,2.04687,-1.03,275.89
1996-12-19T06:59:43.281,41.68,397.32,-194.57,444.36,2.04771,-1.03,275.86
1996-12-19T06:59:43.614,41.77,396.38,-194.68,443.58,2.04855,-1.03,275.84
1996-12-19T06:59:43.947,39.62,396.25,-198.71,445.05,2.04940,-1.03,275.81
1996-12-19T06:59:44.281,38.64,397.19,-195.28,444.28,2.05024,-1.03,275.79
1996-12-19T06:59:44.614,32.83,397.44,-196.07,444.39,2.05108,-1.03,275.77
1996-12-19T06:59:44.947,27.63,397.88,-199.43,445.92,2.05192,-1.03,275.74
1996-12-19T06:59:45.281,31.11,398.32,-195.46,444.78,2.05277,-1.03,275.72
1996-12-19T06:59:45.614,29.32,394.95,-193.89,440.95,2.05361,-1.03,275.69
1996-12-19T06:59:45.947,30.88,397.27,-189.58,441.26,2.05445,-1.03,275.67
1996-12-19T06:59:46.281,34.37,396.56,-188.65,440.49,2.05530,-1.03,275.64
1996-12-19T06:59:46.614,35.95,394.27,-187.70,438.14,2.05614,-1.03,275.62
1996-12-19T06:59:46.947,39.25,392.14,-186.50,436.00,2.05698,-1.03,275.60
1996-12-19T06:59:47.281,35.93,392.75,-186.19,436.13,2.05783,-1.03,275.57
1996-12-19T06:59:47.614,38.71,390.69,-185.85,434.37,2.05867,-1.03,275.55
1996-12-19T06:59:47.947,33.84,388.13,-189.77,433.36,2.05952,-1.03,275.52
1996-12-19T06:59:48.281,36.85,388.62,-191.84,434.96,2.06036,-1.03,275.50
1996-12-19T06:59:48.614,34.92,387.21,-195.03,434.96,2.06121,-1.03,275.47
1996-12-19T06:59:48.947,35.85,389.06,-194.98,436.66,2.06206,-1.02,275.45
1996-12-19T06:59:49.281,38.51,389.19,-197.24,438.02,2.06290,-1.02,275.43
1996-12-19T06:59:49.614,33.30,389.82,-196.80,437.95,2.06375,-1.02,275.40
1996-12-19T06:59:49.947,30.88,390.39,-195.36,437.64,2.06460,-1.02,275.38
1996-12-19T06:59:50.281,28.51,394.42,-194.63,440.75,2.06545,-1.02,275.35
1996-12-19T06:59:50.614,27.04,398.07,-197.78,445.31,2.06629,-1.02,275.33
1996-12-19T06:59:50.947,30.13,397.28,-196.30,444.15,2.06714,-1.02,275.31
1996-12-19T06:59:51.281,35.78,398.07,-197.44,445.78,2.06799,-1.02,275.28
1996-12-19T06:59:51.614,36.12,396.82,-193.08,442.77,2.06884,-1.02,275.26
1996-12-19T06:59:51.947,38.72,400.77,-190.75,445.54,2.06969,-1.02,275.23
1996-12-19T06:59:52.281,39.10,401.07,-184.76,443.30,2.07054,-1.02,275.21
1996-12-19T06:59:52.614,35.99,399.82,-190.46,444.32,2.07139,-1.02,275.19
1996-12-19T06:59:52.947,39.15,404.11,-191.26,448.80,2.07224,-1.02,275.16
1996-12-19T06:59:53.280,36.65,401.98,-192.06,447.02,2.07309,-1.02,275.14
1996-12-19T06:59:53.614,36.87,404.20,-190.06,448.17,2.07394,-1.02,275.11
1996-12-19T06:59:53.947,44.76,405.50,-190.22,450.13,2.07479,-1.02,275.09
1996-12-19T06:59:54.280,47.77,402.53,-187.86,446.77,2.07564,-1.02,275.07
1996-12-19T06:59:54.614,46.97,407.20,-187.11,450.58,2.07649,-1.02,275.04
1996-12-19T06:59:54.947,52.89,406.69,-183.61,449.34,2.07735,-1.02,275.02
1996-12-19T06:59:55.280,52.53,407.49,-184.28,450.30,2.07820,-1.01,274.99
1996-12-19T06:59:55.614,51.41,406.56,-182.64,448.65,2.07905,-1.01,274.97
1996-12-19T06:59:55.947,45.67,402.17,-184.09,444.65,2.07990,-1.01,274.95
1996-12-19T06:59:56.280,44.07,404.72,-184.21,446.85,2.08076,-1.01,274.92
1996-12-19T06:59:56.614,40.20,407.11,-183.35,448.30,2.08161,-1.01,274.90
1996-12-19T06:59:56.947,35.07,407.85,-180.76,447.49,2.08247,-1.01,274.88
1996-12-19T06:59:57.280,31.73,408.28,-178.22,446.61,2.08332,-1.01,274.85
1996-12-19T06:59:57.614,34.59,408.40,-183.11,448.91,2.08418,-1.01,274.83
1996-12-19T06:59:57.947,42.60,403.72,-189.33,447.94,2.08503,-1.01,274.80
1996-12-19T06:59:58.280,46.89,401.39,-188.29,445.83,2.08589,-1.01,274.78
1996-12-19T06:59:58.614,43.58,403.54,-185.60,446.31,2.08674,-1.01,274.76
1996-12-19T06:59:58.947,42.56,407.12,-184.51,449.00,2.08760,-1.01,274.73
1996-12-19T06:59:59.280,43.65,410.14,-181.60,450.66,2.08845,-1.01,274.71
1996-12-19T06:59:59.614,45.91,410.64,-177.33,449.64,2.08931,-1.01,274.69
