SPACECRAFT EVENT TIME,BR,BTHETA,BPHI,B-FIELD MAGNITUDE,RANGE,LATITUDE,LONGITUDE
1998-03-29T13:17:28.996,-18.78,431.35,222.36,485.66,2.24021,11.14,107.33
1998-03-29T13:17:29.329,-19.16,431.61,222.04,485.75,2.23967,11.14,107.36
1998-03-29T13:17:29.663,-18.72,431.47,222.19,485.68,2.23913,11.14,107.40
1998-03-29T13:17:29.996,-19.04,431.45,222.17,485.67,2.23859,11.14,107.43
1998-03-29T13:17:30.329,-18.43,431.29,222.26,485.54,2.23805,11.15,107.46
1998-03-29T13:17:30.663,-18.61,431.35,221.96,485.46,2.23751,11.15,107.49
1998-03-29T13:17:30.996,-18.57,431.32,222.27,485.58,2.23698,11.15,107.53
1998-03-29T13:17:31.329,-18.65,431.13,222.65,485.59,2.23644,11.16,107.56
1998-03-29T13:17:31.663,-18.51,431.38,222.02,485.51,2.23590,11.16,107.59
1998-03-29T13:17:31.996,-18.29,431.49,221.78,485.49,2.23537,11.16,107.62
1998-03-29T13:17:32.329,-18.13,431.58,221.82,485.59,2.23483,11.16,107.66
1998-03-29T13:17:32.663,-17.96,431.42,222.02,485.53,2.23430,11.17,107.69
1998-03-29T13:17:32.996,-17.90,431.93,221.18,485.59,2.23377,11.17,107.72
1998-03-29T13:17:33.329,-17.71,431.71,221.45,485.52,2.23323,11.17,107.76
1998-03-29T13:17:33.663,-17.59,431.85,221.47,485.64,2.23270,11.18,107.79
1998-03-29T13:17:33.996,-17.69,431.50,221.86,485.52,2.23217,11.18,107.82
1998-03-29T13:17:34.329,-17.63,431.40,221.78,485.39,2.23164,11.18,107.85
1998-03-29T13:17:34.663,-17.57,431.46,221.47,485.30,2.23111,11.18,107.89
1998-03-29T13:17:34.996,-17.58,431.39,221.69,485.34,2.23058,11.19,107.92
1998-03-29T13:17:35.329,-17.59,431.33,221.68,485.28,2.23005,11.19,107.95
1998-03-29T13:17:35.663,-17.56,431.57,221.39,485.36,2.22952,11.19,107.99
1998-03-29T13:17:35.996,-17.54,431.59,221.41,485.39,2.22900,11.19,108.02
1998-03-29T13:17:36.329,-17.37,431.60,221.35,485.36,2.22847,11.20,108.05
1998-03-29T13:17:36.663,-17.28,431.67,221.16,485.33,2.22795,11.20,108.08
1998-03-29T13:17:36.996,-17.42,431.47,221.42,485.28,2.22742,11.20,108.12
1998-03-29T13:17:37.329,-17.44,431.78,221.17,485.44,2.22690,11.21,108.15
1998-03-29T13:17:37.663,-16.92,431.64,221.14,485.28,2.22637,11.21,108.18
1998-03-29T13:17:37.996,-16.73,431.71,221.34,485.43,2.22585,11.21,108.22
1998-03-29T13:17:38.329,-16.68,431.85,221.17,485.48,2.22533,11.21,108.25
1998-03-29T13:17:38.663,-16.34,431.92,220.84,485.38,2.22481,11.22,108.28
1998-03-29T13:17:38.996,-16.16,431.86,221.02,485.40,2.22429,11.22,108.32
1998-03-29T13:17:39.329,-16.23,431.85,220.76,485.28,2.22377,11.22,108.35
1998-03-29T13:17:39.663,-16.08,431.96,220.72,485.35,2.22325,11.23,108.38
1998-03-29T13:17:39.996,-15.74,431.94,220.68,485.30,2.22273,11.23,108.42
1998-03-29T13:17:40.329,-16.06,432.09,220.28,485.27,2.22221,11.23,108.45
1998-03-29T13:17:40.663,-15.83,432.06,220.20,485.20,2.22170,11.23,108.48
1998-03-29T13:17:40.996,-15.49,431.90,220.44,485.15,2.22118,11.24,108.52
1998-03-29T13:17:41.329,-15.16,431.77,220.48,485.05,2.22066,11.24,108.55
1998-03-29T13:17:41.663,-15.05,431.71,220.82,485.14,2.22015,11.24,108.58
1998-03-29T13:17:41.996,-15.09,431.70,220.89,485.17,2.21964,11.24,108.61
1998-03-29T13:17:42.329,-15.16,432.08,220.41,485.29,2.21912,11.25,108.65
1998-03-29T13:17:42.663,-15.17,432.19,219.88,485.15,2.21861,11.25,108.68
1998-03-29T13:17:42.996,-14.93,431.97,220.05,485.02,2.21810,11.25,108.71
1998-03-29T13:17:43.329,-14.75,432.18,219.76,485.07,2.21759,11.26,108.75
1998-03-29T13:17:43.663,-14.84,432.33,219.59,485.13,2.21708,11.26,108.78
1998-03-29T13:17:43.996,-14.86,432.10,219.89,485.06,2.21657,11.26,108.81
1998-03-29T13:17:44.329,-14.73,432.19,219.92,485.15,2.21606,11.26,108.85
1998-03-29T13:17:44.663,-14.67,432.23,219.73,485.09,2.21555,11.27,108.88
1998-03-29T13:17:44.996,-14.51,432.54,219.58,485.30,2.21504,11.27,108.91
1998-03-29T13:17:45.329,-14.19,432.27,219.96,485.22,2.21453,11.27,108.95
1998-03-29T13:17:45.663,-14.00,432.32,220.11,485.33,2.21403,11.27,108.98
1998-03-29T13:17:45.996,-14.12,432.61,219.82,485.46,2.21352,11.28,109.02
1998-03-29T13:17:46.329,-14.02,432.54,220.03,485.49,2.21302,11.28,109.05
1998-03-29T13:17:46.663,-13.26,431.99,221.13,485.48,2.21251,11.28,109.08
1998-03-29T13:17:46.996,-13.09,431.71,221.75,485.51,2.21201,11.29,109.12
1998-03-29T13:17:47.329,-12.96,431.75,221.80,485.57,2.21151,11.29,109.15
1998-03-29T13:17:47.663,-12.95,432.08,221.23,485.59,2.21101,11.29,109.18
1998-03-29T13:17:47.996,-12.91,432.24,220.66,485.48,2.21051,11.29,109.22
1998-03-29T13:17:48.329,-12.92,432.54,220.33,485.60,2.21001,11.30,109.25
1998-03-29T13:17:48.663,-12.85,432.48,220.20,485.48,2.20951,11.30,109.28
1998-03-29T13:17:48.996,-13.08,432.76,219.39,485.38,2.20901,11.30,109.32
1998-03-29T13:17:49.329,-13.05,433.03,219.12,485.49,2.20851,11.30,109.35
1998-03-29T13:17:49.663,-12.52,432.96,219.29,485.48,2.20801,11.31,109.38
1998-03-29T13:17:49.996,-12.78,432.92,219.34,485.48,2.20752,11.31,109.42
1998-03-29T13:17:50.329,-12.28,432.65,219.43,485.27,2.20702,11.31,109.45
1998-03-29T13:17:50.663,-12.02,432.67,219.41,485.27,2.20652,11.32,109.49
1998-03-29T13:17:50.996,-11.98,432.77,219.20,485.26,2.20603,11.32,109.52
1998-03-29T13:17:51.329,-11.66,432.91,219.13,485.35,2.20554,11.32,109.55
1998-03-29T13:17:51.663,-11.38,433.09,218.87,485.39,2.20504,11.32,109.59
1998-03-29T13:17:51.996,-11.36,433.07,218.66,485.27,2.20455,11.33,109.62
1998-03-29T13:17:52.329,-11.15,433.30,218.43,485.37,2.20406,11.33,109.65
1998-03-29T13:17:52.663,-11.00,433.45,218.20,485.40,2.20357,11.33,109.69
1998-03-29T13:17:53.329,-11.43,432.50,219.29,485.06,2.20259,11.34,109.76
1998-03-29T13:17:53.663,-11.16,432.61,219.14,485.07,2.20210,11.34,109.79
1998-03-29T13:17:53.996,-11.10,432.72,219.13,485.17,2.20161,11.34,109.82
1998-03-29T13:17:54.329,-10.92,432.63,219.06,485.06,2.20113,11.34,109.86
1998-03-29T13:17:54.663,-10.96,432.60,219.29,485.13,2.20064,11.35,109.89
1998-03-29T13:17:54.996,-10.85,432.45,219.63,485.15,2.20016,11.35,109.92
1998-03-29T13:17:55.329,-10.93,432.51,219.47,485.13,2.19967,11.35,109.96
1998-03-29T13:17:55.663,-11.05,432.43,219.67,485.16,2.19919,11.36,109.99
1998-03-29T13:17:55.996,-10.78,432.17,220.25,485.18,2.19870,11.36,110.03
1998-03-29T13:17:56.329,-10.60,432.66,219.40,485.22,2.19822,11.36,110.06
1998-03-29T13:17:56.663,-10.45,433.29,217.91,485.12,2.19774,11.36,110.09
1998-03-29T13:17:56.996,-10.55,433.37,217.60,485.05,2.19726,11.37,110.13
1998-03-29T13:17:57.329,-10.75,433.80,217.18,485.25,2.19678,11.37,110.16
1998-03-29T13:17:57.663,-10.44,433.60,217.37,485.15,2.19630,11.37,110.20
1998-03-29T13:17:57.996,-10.21,433.57,217.50,485.17,2.19582,11.37,110.23
1998-03-29T13:17:58.329,-10.17,433.11,218.22,485.09,2.19534,11.38,110.26
1998-03-29T13:17:58.663,-9.90,433.49,217.62,485.14,2.19486,11.38,110.30
1998-03-29T13:17:58.996,-9.95,433.45,217.41,485.02,2.19439,11.38,110.33
1998-03-29T13:17:59.329,-9.90,433.51,217.30,485.02,2.19391,11.38,110.37
1998-03-29T13:17:59.663,-9.70,433.33,217.55,484.97,2.19344,11.39,110.40
1998-03-29T13:17:59.996,-9.48,433.49,217.31,485.00,2.19296,11.39,110.43
1998-03-29T13:18:00.329,-9.42,433.32,217.41,484.90,2.19249,11.39,110.47
1998-03-29T13:18:00.663,-9.34,433.33,217.27,484.84,2.19202,11.39,110.50
1998-03-29T13:18:00.996,-9.27,433.38,217.25,484.87,2.19155,11.40,110.54
1998-03-29T13:18:01.329,-9.21,433.45,217.23,484.92,2.19107,11.40,110.57
1998-03-29T13:18:01.663,-8.96,433.43,217.25,484.91,2.19060,11.40,110.61
1998-03-29T13:18:01.996,-9.01,433.27,217.21,484.76,2.19013,11.41,110.64
1998-03-29T13:18:02.329,-8.74,433.46,216.93,484.79,2.18966,11.41,110.67
1998-03-29T13:18:02.663,-8.64,433.50,216.64,484.70,2.18920,11.41,110.71
1998-03-29T13:18:02.996,-8.67,433.39,216.67,484.61,2.18873,11.41,110.74
1998-03-29T13:18:03.329,-8.61,433.41,216.83,484.69,2.18826,11.42,110.78
1998-03-29T13:18:03.663,-8.56,433.32,216.65,484.54,2.18780,11.42,110.81
1998-03-29T13:18:03.996,-8.47,433.09,216.86,484.42,2.18733,11.42,110.85
1998-03-29T13:18:04.329,-8.34,433.17,217.00,484.55,2.18687,11.42,110.88
1998-03-29T13:18:04.663,-8.38,433.08,217.26,484.60,2.18640,11.43,110.91
1998-03-29T13:18:04.996,-8.09,433.22,217.05,484.62,2.18594,11.43,110.95
1998-03-29T13:18:05.329,-8.18,433.28,217.08,484.69,2.18548,11.43,110.98
1998-03-29T13:18:05.663,-7.93,433.54,216.52,484.66,2.18502,11.43,111.02
1998-03-29T13:18:05.996,-7.90,433.50,217.06,484.88,2.18456,11.44,111.05
1998-03-29T13:18:06.329,-7.33,433.39,217.27,484.85,2.18410,11.44,111.09
1998-03-29T13:18:06.663,-7.24,433.55,216.86,484.81,2.18364,11.44,111.12
1998-03-29T13:18:06.996,-7.02,433.39,216.91,484.69,2.18318,11.44,111.15
1998-03-29T13:18:07.329,-6.98,433.77,216.53,484.86,2.18272,11.45,111.19
1998-03-29T13:18:07.663,-6.96,433.88,216.51,484.95,2.18226,11.45,111.22
1998-03-29T13:18:07.996,-6.70,433.79,216.57,484.89,2.18181,11.45,111.26
1998-03-29T13:18:08.329,-6.63,433.97,216.16,484.88,2.18135,11.45,111.29
1998-03-29T13:18:08.663,-6.41,434.11,215.73,484.80,2.18090,11.46,111.33
1998-03-29T13:18:08.996,-6.40,434.08,215.74,484.78,2.18044,11.46,111.36
1998-03-29T13:18:09.329,-6.47,434.12,215.91,484.89,2.17999,11.46,111.40
1998-03-29T13:18:09.663,-6.47,434.34,215.93,485.10,2.17954,11.46,111.43
1998-03-29T13:18:09.996,-6.10,434.31,215.76,484.99,2.17909,11.47,111.47
1998-03-29T13:18:10.329,-6.02,434.54,215.69,485.16,2.17864,11.47,111.50
1998-03-29T13:18:10.663,-5.86,434.69,215.49,485.21,2.17818,11.47,111.53
1998-03-29T13:18:10.996,-5.77,434.56,215.58,485.13,2.17774,11.47,111.57
1998-03-29T13:18:11.329,-5.52,434.61,215.46,485.12,2.17729,11.48,111.60
1998-03-29T13:18:11.663,-5.34,434.73,215.43,485.21,2.17684,11.48,111.64
1998-03-29T13:18:11.996,-5.44,434.47,215.64,485.08,2.17639,11.48,111.67
1998-03-29T13:18:12.329,-5.36,434.52,215.41,485.02,2.17595,11.48,111.71
1998-03-29T13:18:12.663,-5.27,434.35,215.43,484.87,2.17550,11.49,111.74
1998-03-29T13:18:12.996,-5.27,434.26,215.68,484.90,2.17506,11.49,111.78
1998-03-29T13:18:13.329,-5.13,434.21,215.75,484.88,2.17461,11.49,111.81
1998-03-29T13:18:13.663,-5.22,434.20,215.89,484.94,2.17417,11.49,111.85
1998-03-29T13:18:13.996,-5.11,434.18,216.09,485.01,2.17373,11.50,111.88
1998-03-29T13:18:14.329,-5.00,434.30,215.94,485.05,2.17329,11.50,111.92
1998-03-29T13:18:14.663,-5.14,434.45,215.63,485.05,2.17284,11.50,111.95
1998-03-29T13:18:14.996,-5.10,434.40,215.71,485.04,2.17240,11.50,111.99
1998-03-29T13:18:15.329,-5.10,434.68,215.58,485.23,2.17197,11.51,112.02
1998-03-29T13:18:15.663,-5.09,434.51,215.69,485.12,2.17153,11.51,112.06
1998-03-29T13:18:15.996,-4.90,434.49,215.47,485.01,2.17109,11.51,112.09
1998-03-29T13:18:16.329,-4.87,434.44,215.40,484.93,2.17065,11.51,112.13
1998-03-29T13:18:16.663,-4.93,434.68,215.24,485.08,2.17021,11.52,112.16
1998-03-29T13:18:16.996,-4.81,434.71,215.35,485.15,2.16978,11.52,112.20
1998-03-29T13:18:17.329,-4.74,434.55,215.45,485.05,2.16935,11.52,112.23
1998-03-29T13:18:17.663,-4.45,434.62,215.05,484.93,2.16891,11.52,112.26
1998-03-29T13:18:17.996,-4.19,434.61,214.92,484.86,2.16848,11.53,112.30
1998-03-29T13:18:18.329,-4.13,434.56,215.13,484.91,2.16805,11.53,112.33
1998-03-29T13:18:18.663,-3.71,434.74,214.66,484.86,2.16761,11.53,112.37
1998-03-29T13:18:18.996,-3.94,434.49,215.03,484.80,2.16718,11.53,112.40
1998-03-29T13:18:19.329,-4.13,434.36,215.16,484.74,2.16675,11.54,112.44
1998-03-29T13:18:19.663,-4.12,434.25,215.22,484.68,2.16632,11.54,112.47
1998-03-29T13:18:19.996,-4.20,434.25,215.31,484.71,2.16590,11.54,112.51
1998-03-29T13:18:20.329,-3.97,434.20,215.19,484.61,2.16547,11.54,112.54
1998-03-29T13:18:20.663,-3.82,434.23,215.03,484.58,2.16504,11.55,112.58
1998-03-29T13:18:20.996,-4.13,434.20,214.89,484.48,2.16462,11.55,112.61
1998-03-29T13:18:21.329,-4.02,434.33,214.85,484.58,2.16419,11.55,112.65
1998-03-29T13:18:21.663,-3.91,434.41,214.54,484.52,2.16376,11.55,112.69
1998-03-29T13:18:21.996,-3.87,434.38,214.62,484.52,2.16334,11.55,112.72
1998-03-29T13:18:22.329,-3.79,434.60,214.59,484.71,2.16292,11.56,112.76
1998-03-29T13:18:22.663,-3.65,434.43,214.52,484.53,2.16250,11.56,112.79
1998-03-29T13:18:22.996,-3.61,434.27,214.87,484.54,2.16208,11.56,112.83
1998-03-29T13:18:23.329,-3.73,434.58,214.02,484.43,2.16165,11.56,112.86
1998-03-29T13:18:23.663,-3.66,434.39,214.27,484.38,2.16123,11.57,112.90
1998-03-29T13:18:23.996,-3.40,434.08,215.27,484.54,2.16082,11.57,112.93
1998-03-29T13:18:24.329,-3.03,433.53,216.28,484.50,2.16040,11.57,112.97
1998-03-29T13:18:24.663,-2.86,433.81,215.74,484.50,2.15998,11.57,113.00
1998-03-29T13:18:24.996,-2.59,434.12,215.32,484.60,2.15956,11.58,113.04
1998-03-29T13:18:25.329,-2.56,434.37,214.78,484.58,2.15915,11.58,113.07
1998-03-29T13:18:25.663,-2.76,434.47,214.88,484.71,2.15873,11.58,113.11
1998-03-29T13:18:25.996,-2.58,434.35,215.17,484.73,2.15832,11.58,113.14
1998-03-29T13:18:26.329,-2.34,434.96,214.21,484.86,2.15790,11.59,113.18
1998-03-29T13:18:26.663,-2.20,435.16,213.83,484.86,2.15749,11.59,113.21
1998-03-29T13:18:26.996,-2.15,434.85,213.81,484.58,2.15708,11.59,113.25
1998-03-29T13:18:27.329,-2.12,434.87,213.89,484.63,2.15667,11.59,113.28
1998-03-29T13:18:27.663,-2.00,434.68,214.36,484.67,2.15626,11.60,113.32
1998-03-29T13:18:27.996,-2.13,434.63,214.71,484.78,2.15585,11.60,113.35
1998-03-29T13:18:28.329,-1.95,434.49,214.99,484.77,2.15544,11.60,113.39
1998-03-29T13:18:28.663,-1.78,434.75,214.90,484.97,2.15503,11.60,113.43
1998-03-29T13:18:28.996,-2.54,434.81,214.73,484.94,2.15462,11.60,113.46
1998-03-29T13:18:29.329,-2.71,434.76,214.53,484.82,2.15422,11.61,113.50
1998-03-29T13:18:29.663,-2.62,434.82,214.32,484.77,2.15381,11.61,113.53
1998-03-29T13:18:29.996,-2.12,434.88,214.42,484.87,2.15341,11.61,113.57
1998-03-29T13:18:30.329,-1.95,434.90,214.29,484.83,2.15300,11.61,113.60
1998-03-29T13:18:30.663,-1.79,435.07,214.07,484.88,2.15260,11.62,113.64
1998-03-29T13:18:30.996,-1.94,435.07,213.89,484.81,2.15220,11.62,113.67
1998-03-29T13:18:31.329,-2.10,435.05,213.80,484.75,2.15180,11.62,113.71
1998-03-29T13:18:31.663,-1.71,434.87,213.92,484.64,2.15139,11.62,113.74
1998-03-29T13:18:31.996,-1.83,434.74,213.95,484.54,2.15099,11.63,113.78
1998-03-29T13:18:32.329,-1.61,434.55,214.27,484.51,2.15060,11.63,113.82
1998-03-29T13:18:32.663,-1.54,434.46,214.32,484.45,2.15020,11.63,113.85
1998-03-29T13:18:32.996,-1.36,434.43,214.55,484.53,2.14980,11.63,113.89
1998-03-29T13:18:33.329,-1.79,434.48,214.60,484.59,2.14940,11.63,113.92
1998-03-29T13:18:33.663,-2.00,434.59,214.34,484.58,2.14901,11.64,113.96
1998-03-29T13:18:33.996,-1.77,434.60,214.25,484.54,2.14861,11.64,113.99
1998-03-29T13:18:34.329,-1.50,434.74,214.02,484.56,2.14822,11.64,114.03
1998-03-29T13:18:34.663,-1.41,434.59,214.10,484.47,2.14782,11.64,114.07
1998-03-29T13:18:34.996,-1.38,434.61,214.10,484.48,2.14743,11.65,114.10
1998-03-29T13:18:35.329,-0.73,434.56,214.48,484.61,2.14704,11.65,114.14
1998-03-29T13:18:35.663,-0.54,434.53,214.45,484.57,2.14665,11.65,114.17
1998-03-29T13:18:35.996,-0.36,434.31,214.28,484.30,2.14626,11.65,114.21
1998-03-29T13:18:36.329,0.03,434.33,214.08,484.22,2.14587,11.65,114.24
1998-03-29T13:18:36.663,-0.39,434.75,213.48,484.33,2.14548,11.66,114.28
1998-03-29T13:18:36.996,-0.57,434.86,213.14,484.28,2.14509,11.66,114.32
1998-03-29T13:18:37.329,-0.68,434.80,213.02,484.18,2.14470,11.66,114.35
1998-03-29T13:18:37.663,-0.91,435.04,212.65,484.23,2.14431,11.66,114.39
1998-03-29T13:18:37.996,-0.47,434.56,213.02,483.96,2.14393,11.67,114.42
1998-03-29T13:18:38.329,-0.24,434.73,212.78,484.01,2.14354,11.67,114.46
1998-03-29T13:18:38.663,-0.16,434.74,212.67,483.98,2.14316,11.67,114.49
1998-03-29T13:18:38.996,0.15,434.58,213.09,484.01,2.14278,11.67,114.53
1998-03-29T13:18:39.329,0.32,434.41,213.11,483.87,2.14239,11.67,114.57
1998-03-29T13:18:39.996,0.01,434.60,212.67,483.84,2.14163,11.68,114.64
1998-03-29T13:18:40.329,-0.03,434.73,212.55,483.91,2.14125,11.68,114.67
1998-03-29T13:18:40.663,0.64,434.45,212.65,483.70,2.14087,11.68,114.71
1998-03-29T13:18:40.996,0.69,434.29,212.79,483.62,2.14049,11.69,114.75
1998-03-29T13:18:41.329,0.79,434.33,212.67,483.61,2.14012,11.69,114.78
1998-03-29T13:18:41.663,0.45,434.59,212.01,483.55,2.13974,11.69,114.82
1998-03-29T13:18:41.996,0.54,434.55,211.96,483.48,2.13936,11.69,114.85
1998-03-29T13:18:42.329,0.98,434.32,212.42,483.49,2.13899,11.69,114.89
1998-03-29T13:18:42.663,1.23,434.30,212.55,483.53,2.13861,11.70,114.92
1998-03-29T13:18:42.996,1.73,434.27,212.50,483.48,2.13824,11.70,114.96
1998-03-29T13:18:43.329,1.69,434.34,212.25,483.43,2.13787,11.70,115.00
1998-03-29T13:18:43.663,1.86,434.54,211.87,483.44,2.13749,11.70,115.03
1998-03-29T13:18:43.996,1.59,435.09,211.14,483.62,2.13712,11.71,115.07
1998-03-29T13:18:44.329,1.74,435.28,211.10,483.77,2.13675,11.71,115.10
1998-03-29T13:18:44.663,1.90,435.39,210.92,483.79,2.13638,11.71,115.14
1998-03-29T13:18:44.996,2.01,435.37,211.05,483.83,2.13601,11.71,115.18
1998-03-29T13:18:45.329,1.97,435.65,210.55,483.87,2.13565,11.71,115.21
1998-03-29T13:18:45.663,1.61,435.69,210.26,483.78,2.13528,11.72,115.25
1998-03-29T13:18:45.996,1.82,435.60,210.37,483.75,2.13491,11.72,115.29
1998-03-29T13:18:46.329,1.86,435.64,210.19,483.70,2.13455,11.72,115.32
1998-03-29T13:18:46.663,2.30,435.68,210.12,483.71,2.13418,11.72,115.36
1998-03-29T13:18:46.996,1.91,435.72,210.22,483.79,2.13382,11.72,115.39
1998-03-29T13:18:47.329,1.83,435.63,210.21,483.70,2.13346,11.73,115.43
1998-03-29T13:18:47.663,2.34,435.53,210.26,483.64,2.13309,11.73,115.47
1998-03-29T13:18:47.996,2.43,435.74,209.98,483.70,2.13273,11.73,115.50
1998-03-29T13:18:48.329,2.49,435.82,209.79,483.69,2.13237,11.73,115.54
1998-03-29T13:18:48.663,2.81,435.87,209.89,483.79,2.13201,11.74,115.57
1998-03-29T13:18:48.996,2.95,435.87,209.83,483.75,2.13165,11.74,115.61
1998-03-29T13:18:49.329,3.01,435.86,209.97,483.81,2.13129,11.74,115.65
1998-03-29T13:18:49.663,3.18,435.85,209.85,483.75,2.13094,11.74,115.68
1998-03-29T13:18:49.996,3.10,435.76,209.70,483.60,2.13058,11.74,115.72
1998-03-29T13:18:50.329,3.23,435.47,209.74,483.36,2.13022,11.75,115.76
1998-03-29T13:18:50.663,3.35,435.25,209.96,483.25,2.12987,11.75,115.79
1998-03-29T13:18:50.996,3.42,435.26,210.14,483.35,2.12952,11.75,115.83
1998-03-29T13:18:51.329,3.35,435.07,210.20,483.21,2.12916,11.75,115.86
1998-03-29T13:18:51.663,3.35,434.86,210.62,483.20,2.12881,11.75,115.90
1998-03-29T13:18:51.996,3.28,434.82,210.95,483.30,2.12846,11.76,115.94
1998-03-29T13:18:52.329,3.29,434.79,210.85,483.23,2.12811,11.76,115.97
1998-03-29T13:18:52.663,3.63,434.76,210.54,483.07,2.12776,11.76,116.01
1998-03-29T13:18:52.996,3.69,434.69,210.91,483.17,2.12741,11.76,116.05
1998-03-29T13:18:53.329,3.83,434.91,210.69,483.27,2.12706,11.76,116.08
1998-03-29T13:18:53.663,4.24,435.27,209.89,483.26,2.12671,11.77,116.12
1998-03-29T13:18:53.996,4.25,435.28,209.56,483.12,2.12637,11.77,116.16
1998-03-29T13:18:54.329,4.16,435.20,209.85,483.17,2.12602,11.77,116.19
1998-03-29T13:18:54.663,4.28,435.37,209.64,483.23,2.12567,11.77,116.23
1998-03-29T13:18:54.996,4.46,434.96,210.05,483.05,2.12533,11.77,116.27
1998-03-29T13:18:55.329,4.51,435.18,209.83,483.15,2.12499,11.78,116.30
1998-03-29T13:18:55.663,4.60,435.19,209.63,483.07,2.12464,11.78,116.34
1998-03-29T13:18:55.996,4.57,435.38,209.54,483.20,2.12430,11.78,116.37
1998-03-29T13:18:56.329,4.62,435.13,209.60,483.00,2.12396,11.78,116.41
1998-03-29T13:18:56.663,4.77,435.17,209.73,483.10,2.12362,11.78,116.45
1998-03-29T13:18:56.996,4.95,435.05,209.93,483.08,2.12328,11.79,116.48
1998-03-29T13:18:57.329,5.21,434.95,209.86,482.96,2.12294,11.79,116.52
1998-03-29T13:18:57.663,5.17,435.04,209.52,482.89,2.12261,11.79,116.56
1998-03-29T13:18:57.996,5.28,435.09,209.58,482.97,2.12227,11.79,116.59
1998-03-29T13:18:58.329,5.37,435.11,209.62,483.00,2.12193,11.79,116.63
1998-03-29T13:18:58.663,5.49,435.24,209.52,483.07,2.12160,11.80,116.67
1998-03-29T13:18:58.996,5.49,435.10,209.69,483.03,2.12126,11.80,116.70
1998-03-29T13:18:59.329,5.50,435.31,209.27,483.03,2.12093,11.80,116.74
1998-03-29T13:18:59.663,5.53,435.25,209.39,483.03,2.12060,11.80,116.78
1998-03-29T13:18:59.996,5.61,435.45,209.15,483.11,2.12027,11.80,116.81
1998-03-29T13:19:00.329,5.87,435.50,208.84,483.02,2.11993,11.81,116.85
1998-03-29T13:19:00.663,5.94,435.63,208.47,482.98,2.11960,11.81,116.89
1998-03-29T13:19:00.996,6.18,435.55,208.59,482.96,2.11928,11.81,116.92
1998-03-29T13:19:01.329,6.19,435.41,209.00,483.01,2.11895,11.81,116.96
1998-03-29T13:19:01.663,6.29,435.41,208.92,482.98,2.11862,11.81,117.00
1998-03-29T13:19:01.996,6.34,435.47,208.97,483.06,2.11829,11.82,117.03
1998-03-29T13:19:02.329,6.66,435.57,208.77,483.06,2.11797,11.82,117.07
1998-03-29T13:19:02.663,6.88,435.67,208.60,483.08,2.11764,11.82,117.11
1998-03-29T13:19:02.996,7.01,435.77,208.52,483.14,2.11732,11.82,117.14
1998-03-29T13:19:03.329,7.22,436.07,208.10,483.23,2.11699,11.82,117.18
1998-03-29T13:19:03.663,7.42,435.61,208.33,482.92,2.11667,11.83,117.22
1998-03-29T13:19:03.996,7.32,435.60,208.62,483.03,2.11635,11.83,117.25
1998-03-29T13:19:04.329,7.53,436.24,207.80,483.26,2.11603,11.83,117.29
1998-03-29T13:19:04.663,7.68,436.47,207.21,483.22,2.11571,11.83,117.33
1998-03-29T13:19:04.996,7.68,436.15,207.80,483.18,2.11539,11.83,117.36
1998-03-29T13:19:05.329,8.20,436.60,206.93,483.23,2.11507,11.84,117.40
1998-03-29T13:19:05.663,8.33,436.47,206.73,483.02,2.11475,11.84,117.44
1998-03-29T13:19:05.996,8.17,436.22,206.99,482.91,2.11443,11.84,117.48
1998-03-29T13:19:06.329,8.20,436.19,207.24,482.99,2.11412,11.84,117.51
1998-03-29T13:19:06.663,8.22,436.05,207.41,482.94,2.11380,11.84,117.55
1998-03-29T13:19:06.996,8.17,435.86,207.84,482.95,2.11349,11.84,117.59
1998-03-29T13:19:07.329,8.30,436.04,207.48,482.96,2.11318,11.85,117.62
1998-03-29T13:19:07.663,8.66,436.31,207.00,483.00,2.11286,11.85,117.66
1998-03-29T13:19:07.996,8.93,436.47,206.74,483.04,2.11255,11.85,117.70
1998-03-29T13:19:08.329,9.01,436.53,206.44,482.97,2.11224,11.85,117.73
1998-03-29T13:19:08.663,9.02,436.57,206.51,483.03,2.11193,11.85,117.77
1998-03-29T13:19:08.996,8.94,436.55,206.68,483.09,2.11162,11.86,117.81
1998-03-29T13:19:09.329,8.93,436.45,206.86,483.07,2.11131,11.86,117.84
1998-03-29T13:19:09.663,8.84,436.40,207.00,483.09,2.11100,11.86,117.88
1998-03-29T13:19:09.996,8.99,436.33,207.24,483.13,2.11070,11.86,117.92
1998-03-29T13:19:10.329,8.92,436.39,207.16,483.15,2.11039,11.86,117.96
1998-03-29T13:19:10.663,8.76,436.35,207.29,483.17,2.11009,11.87,117.99
1998-03-29T13:19:10.996,8.69,436.33,207.52,483.24,2.10978,11.87,118.03
1998-03-29T13:19:11.329,8.68,436.42,207.67,483.39,2.10948,11.87,118.07
1998-03-29T13:19:11.663,8.82,436.54,207.49,483.42,2.10918,11.87,118.10
1998-03-29T13:19:11.996,8.96,436.64,207.50,483.52,2.10888,11.87,118.14
1998-03-29T13:19:12.329,8.90,436.68,207.30,483.47,2.10858,11.87,118.18
1998-03-29T13:19:12.663,9.41,436.80,206.88,483.41,2.10827,11.88,118.21
1998-03-29T13:19:12.996,9.43,436.73,206.77,483.30,2.10798,11.88,118.25
