SPACECRAFT EVENT TIME,BR,BTHETA,BPHI,B-FIELD MAGNITUDE,RANGE,LATITUDE,EAST LONGITUDE,WEST LONGITUDE
1996-12-19T07:12:03.613,195.59,400.68,45.81,448.21,9.48,-0.20,193.39,166.61
1996-12-19T07:12:03.947,194.29,398.58,41.02,445.31,9.48,-0.20,193.39,166.61
1996-12-19T07:12:04.280,196.71,399.98,39.53,447.49,9.48,-0.20,193.38,166.62
1996-12-19T07:12:04.613,195.52,394.48,43.29,442.40,9.48,-0.20,193.38,166.62
1996-12-19T07:12:04.947,194.58,397.57,38.79,444.33,9.48,-0.20,193.38,166.62
1996-12-19T07:12:05.280,194.18,399.05,40.92,445.67,9.48,-0.20,193.37,166.63
1996-12-19T07:12:05.613,193.03,398.44,42.68,444.79,9.48,-0.20,193.37,166.63
1996-12-19T07:12:05.947,194.32,398.13,44.75,445.28,9.48,-0.20,193.37,166.63
1996-12-19T07:12:06.280,193.86,396.98,43.54,443.92,9.48,-0.20,193.37,166.63
1996-12-19T07:12:06.613,194.70,397.23,43.94,444.56,9.48,-0.20,193.36,166.64
1996-12-19T07:12:06.947,192.92,399.22,41.09,445.29,9.48,-0.20,193.36,166.64
1996-12-19T07:12:07.280,195.54,398.17,39.69,445.36,9.48,-0.20,193.36,166.64
1996-12-19T07:12:07.613,196.75,399.65,40.43,447.29,9.48,-0.20,193.35,166.65
1996-12-19T07:12:07.947,195.71,397.55,40.76,444.98,9.48,-0.20,193.35,166.65
1996-12-19T07:12:08.280,193.99,399.50,38.87,445.81,9.48,-0.20,193.35,166.65
1996-12-19T07:12:08.613,194.24,397.74,40.89,444.52,9.48,-0.20,193.35,166.65
1996-12-19T07:12:08.947,196.87,398.45,39.55,446.19,9.48,-0.20,193.34,166.66
1996-12-19T07:12:09.280,195.47,397.36,40.74,444.71,9.48,-0.20,193.34,166.66
1996-12-19T07:12:09.613,195.86,397.96,43.10,445.63,9.48,-0.20,193.34,166.66
1996-12-19T07:12:09.947,195.74,397.11,42.99,444.81,9.48,-0.20,193.33,166.67
1996-12-19T07:12:10.280,195.69,397.38,41.19,444.86,9.48,-0.20,193.33,166.67
1996-12-19T07:12:10.613,195.36,396.65,39.08,443.87,9.48,-0.20,193.33,166.67
1996-12-19T07:12:10.947,197.77,399.64,40.92,447.77,9.48,-0.20,193.33,166.67
1996-12-19T07:12:11.280,197.11,401.62,43.16,449.46,9.48,-0.20,193.32,166.68
1996-12-19T07:12:11.613,196.17,399.40,38.89,446.68,9.48,-0.20,193.32,166.68
1996-12-19T07:12:11.947,195.67,400.55,42.87,447.85,9.48,-0.20,193.32,166.68
1996-12-19T07:12:12.280,196.46,397.37,43.71,445.43,9.48,-0.20,193.31,166.69
1996-12-19T07:12:12.613,195.61,399.74,41.02,446.92,9.48,-0.20,193.31,166.69
1996-12-19T07:12:12.947,195.48,396.74,44.29,444.50,9.48,-0.20,193.31,166.69
1996-12-19T07:12:13.280,194.61,398.46,43.11,445.53,9.48,-0.20,193.31,166.69
1996-12-19T07:12:13.613,197.60,398.70,40.82,446.85,9.48,-0.20,193.30,166.70
1996-12-19T07:12:13.947,193.90,399.46,38.46,445.70,9.48,-0.20,193.30,166.70
1996-12-19T07:12:14.280,196.94,396.87,39.90,444.84,9.48,-0.20,193.30,166.70
1996-12-19T07:12:14.613,195.69,396.37,41.59,443.99,9.48,-0.20,193.29,166.71
1996-12-19T07:12:14.947,192.30,397.80,39.68,443.62,9.48,-0.20,193.29,166.71
1996-12-19T07:12:15.280,195.93,399.17,38.19,446.29,9.48,-0.20,193.29,166.71
1996-12-19T07:12:15.613,195.56,398.90,39.05,445.97,9.48,-0.20,193.29,166.71
1996-12-19T07:12:15.947,196.79,398.73,40.33,446.48,9.48,-0.20,193.28,166.72
1996-12-19T07:12:16.280,194.70,399.13,42.00,446.07,9.48,-0.20,193.28,166.72
1996-12-19T07:12:16.613,195.74,397.81,40.80,445.23,9.48,-0.20,193.28,166.72
1996-12-19T07:12:16.947,195.40,397.95,40.71,445.20,9.48,-0.20,193.27,166.73
1996-12-19T07:12:17.280,195.44,398.71,39.93,445.83,9.48,-0.20,193.27,166.73
1996-12-19T07:12:17.613,196.19,399.93,40.00,447.25,9.48,-0.20,193.27,166.73
1996-12-19T07:12:17.947,194.30,397.53,40.16,444.29,9.48,-0.20,193.27,166.73
1996-12-19T07:12:18.280,195.40,394.57,41.57,442.26,9.48,-0.20,193.26,166.74
1996-12-19T07:12:18.613,197.64,398.61,42.13,446.91,9.48,-0.20,193.26,166.74
1996-12-19T07:12:18.947,193.96,397.62,42.28,444.42,9.48,-0.20,193.26,166.74
1996-12-19T07:12:19.280,196.38,400.83,41.41,448.26,9.48,-0.20,193.25,166.75
1996-12-19T07:12:19.613,195.33,400.33,39.89,447.23,9.48,-0.20,193.25,166.75
1996-12-19T07:12:19.947,194.98,398.53,41.84,445.63,9.48,-0.20,193.25,166.75
1996-12-19T07:12:20.280,193.82,397.22,43.79,444.15,9.48,-0.20,193.25,166.75
1996-12-19T07:12:20.613,193.70,400.02,40.83,446.32,9.48,-0.20,193.24,166.76
1996-12-19T07:12:20.947,198.04,398.24,41.09,446.66,9.48,-0.20,193.24,166.76
1996-12-19T07:12:21.280,194.38,397.27,40.91,444.17,9.48,-0.20,193.24,166.76
1996-12-19T07:12:21.613,195.62,401.65,40.61,448.60,9.48,-0.20,193.23,166.77
1996-12-19T07:12:21.947,195.81,395.69,41.95,443.48,9.48,-0.20,193.23,166.77
1996-12-19T07:12:22.280,195.08,397.92,42.94,445.24,9.48,-0.20,193.23,166.77
1996-12-19T07:12:22.613,192.75,398.80,43.11,445.03,9.48,-0.20,193.23,166.77
1996-12-19T07:12:22.947,196.51,398.45,41.98,446.25,9.48,-0.20,193.22,166.78
1996-12-19T07:12:23.280,193.72,399.17,40.40,445.53,9.48,-0.20,193.22,166.78
1996-12-19T07:12:23.613,197.57,399.97,43.21,448.19,9.48,-0.20,193.22,166.78
1996-12-19T07:12:23.947,196.80,400.43,39.76,447.95,9.48,-0.20,193.21,166.79
1996-12-19T07:12:24.280,194.57,400.38,40.97,447.03,9.48,-0.20,193.21,166.79
1996-12-19T07:12:24.613,192.91,399.32,42.60,445.52,9.48,-0.20,193.21,166.79
1996-12-19T07:12:24.947,194.16,399.13,44.61,446.08,9.49,-0.20,193.21,166.79
1996-12-19T07:12:25.280,194.74,398.63,42.61,445.69,9.49,-0.20,193.20,166.80
1996-12-19T07:12:25.613,194.30,398.46,41.74,445.27,9.49,-0.20,193.20,166.80
1996-12-19T07:12:25.947,195.57,397.99,39.89,445.24,9.49,-0.20,193.20,166.80
1996-12-19T07:12:26.280,194.81,397.46,41.46,444.58,9.49,-0.20,193.19,166.81
1996-12-19T07:12:26.613,195.29,400.03,39.04,446.86,9.49,-0.20,193.19,166.81
1996-12-19T07:12:26.947,193.45,395.71,41.14,442.38,9.49,-0.20,193.19,166.81
1996-12-19T07:12:27.280,195.86,396.62,36.32,443.83,9.49,-0.20,193.19,166.81
1996-12-19T07:12:27.613,193.83,398.08,40.71,444.63,9.49,-0.20,193.18,166.82
1996-12-19T07:12:27.947,194.85,399.41,40.71,446.26,9.49,-0.20,193.18,166.82
1996-12-19T07:12:28.280,194.54,398.09,44.13,445.27,9.49,-0.20,193.18,166.82
1996-12-19T07:12:28.613,194.29,397.30,44.25,444.47,9.49,-0.20,193.17,166.83
1996-12-19T07:12:28.947,196.09,397.97,42.99,445.74,9.49,-0.20,193.17,166.83
1996-12-19T07:12:29.280,195.68,397.71,41.62,445.20,9.49,-0.20,193.17,166.83
1996-12-19T07:12:29.613,195.29,399.28,40.67,446.33,9.49,-0.20,193.17,166.83
1996-12-19T07:12:29.947,195.05,401.40,39.57,448.03,9.49,-0.20,193.16,166.84
1996-12-19T07:12:30.280,196.12,398.18,42.75,445.92,9.49,-0.20,193.16,166.84
1996-12-19T07:12:30.613,196.48,396.99,39.74,444.73,9.49,-0.20,193.16,166.84
1996-12-19T07:12:30.947,194.83,398.94,43.14,446.07,9.49,-0.20,193.15,166.85
1996-12-19T07:12:31.280,196.09,396.89,43.59,444.83,9.49,-0.20,193.15,166.85
1996-12-19T07:12:31.613,195.39,398.20,40.88,445.44,9.49,-0.20,193.15,166.85
1996-12-19T07:12:31.947,194.64,397.21,43.65,444.49,9.49,-0.20,193.15,166.85
1996-12-19T07:12:32.280,195.79,398.43,42.15,445.94,9.49,-0.20,193.14,166.86
1996-12-19T07:12:32.613,195.33,397.90,41.01,445.15,9.49,-0.20,193.14,166.86
1996-12-19T07:12:32.947,196.12,400.42,36.58,447.36,9.49,-0.20,193.14,166.86
1996-12-19T07:12:33.280,194.30,399.79,43.11,446.59,9.49,-0.20,193.13,166.87
1996-12-19T07:12:33.613,196.05,400.19,42.03,447.61,9.49,-0.20,193.13,166.87
1996-12-19T07:12:33.947,191.74,398.89,39.51,444.34,9.49,-0.20,193.13,166.87
1996-12-19T07:12:34.280,197.50,397.58,38.26,445.58,9.49,-0.20,193.13,166.87
1996-12-19T07:12:34.613,194.08,398.80,40.81,445.40,9.49,-0.20,193.12,166.88
1996-12-19T07:12:34.947,194.31,397.70,40.46,444.48,9.49,-0.20,193.12,166.88
1996-12-19T07:12:35.280,196.99,399.17,41.10,447.02,9.49,-0.20,193.12,166.88
1996-12-19T07:12:35.613,194.39,399.32,40.96,446.01,9.49,-0.20,193.11,166.89
1996-12-19T07:12:35.947,197.17,399.65,40.72,447.50,9.49,-0.20,193.11,166.89
1996-12-19T07:12:36.280,195.18,399.41,39.71,446.31,9.49,-0.20,193.11,166.89
1996-12-19T07:12:36.613,197.21,399.07,40.02,446.93,9.49,-0.20,193.11,166.89
1996-12-19T07:12:36.947,196.26,398.27,40.78,445.87,9.49,-0.20,193.10,166.90
1996-12-19T07:12:37.280,193.61,396.26,41.12,442.94,9.49,-0.20,193.10,166.90
1996-12-19T07:12:37.613,196.50,396.56,42.44,444.61,9.49,-0.20,193.10,166.90
1996-12-19T07:12:37.947,194.60,401.13,41.08,447.73,9.49,-0.20,193.09,166.91
1996-12-19T07:12:38.280,195.40,400.34,42.70,447.52,9.49,-0.20,193.09,166.91
1996-12-19T07:12:38.613,194.81,399.35,39.23,446.06,9.49,-0.20,193.09,166.91
1996-12-19T07:12:38.947,197.92,396.88,42.31,445.50,9.49,-0.20,193.09,166.91
1996-12-19T07:12:39.280,195.63,399.79,43.91,447.25,9.49,-0.20,193.08,166.92
1996-12-19T07:12:39.613,195.79,398.02,44.27,445.77,9.49,-0.20,193.08,166.92
1996-12-19T07:12:39.947,196.23,400.14,39.07,447.37,9.49,-0.20,193.08,166.92
1996-12-19T07:12:40.280,193.88,397.66,38.69,444.10,9.49,-0.20,193.07,166.93
1996-12-19T07:12:40.613,196.39,399.96,42.80,447.62,9.49,-0.20,193.07,166.93
1996-12-19T07:12:40.947,195.09,399.04,40.14,445.99,9.49,-0.20,193.07,166.93
1996-12-19T07:12:41.280,195.20,398.46,42.90,445.77,9.49,-0.20,193.07,166.93
1996-12-19T07:12:41.613,196.14,398.03,41.22,445.64,9.49,-0.20,193.06,166.94
1996-12-19T07:12:41.947,196.51,398.75,40.39,446.38,9.49,-0.20,193.06,166.94
1996-12-19T07:12:42.280,196.07,400.81,40.33,448.02,9.49,-0.20,193.06,166.94
1996-12-19T07:12:42.613,193.74,398.92,41.81,445.44,9.49,-0.20,193.05,166.95
1996-12-19T07:12:42.947,194.82,398.85,40.27,445.71,9.49,-0.20,193.05,166.95
1996-12-19T07:12:43.280,194.60,398.64,40.85,445.48,9.49,-0.20,193.05,166.95
1996-12-19T07:12:43.613,194.81,399.30,42.92,446.36,9.49,-0.20,193.05,166.95
1996-12-19T07:12:43.947,194.83,399.82,44.74,447.01,9.49,-0.20,193.04,166.96
1996-12-19T07:12:44.280,195.71,398.00,42.78,445.57,9.49,-0.20,193.04,166.96
1996-12-19T07:12:44.613,196.47,397.05,40.56,444.85,9.49,-0.20,193.04,166.96
1996-12-19T07:12:44.947,194.78,399.40,37.74,445.96,9.49,-0.20,193.03,166.97
1996-12-19T07:12:45.280,195.16,398.19,41.53,445.38,9.49,-0.20,193.03,166.97
1996-12-19T07:12:45.613,198.10,400.39,36.96,448.24,9.49,-0.20,193.03,166.97
1996-12-19T07:12:45.947,196.52,398.42,40.24,446.07,9.49,-0.20,193.03,166.97
1996-12-19T07:12:46.280,194.05,397.52,39.57,444.12,9.49,-0.20,193.02,166.98
1996-12-19T07:12:46.613,195.67,397.96,40.93,445.35,9.49,-0.20,193.02,166.98
1996-12-19T07:12:46.947,197.09,399.03,41.47,446.97,9.49,-0.20,193.02,166.98
1996-12-19T07:12:47.280,195.52,399.36,40.69,446.51,9.49,-0.20,193.01,166.99
1996-12-19T07:12:47.613,198.83,396.83,45.28,446.16,9.49,-0.20,193.01,166.99
1996-12-19T07:12:47.947,196.33,396.05,42.74,444.10,9.49,-0.20,193.01,166.99
1996-12-19T07:12:48.280,195.61,397.38,41.42,444.85,9.49,-0.20,193.01,166.99
1996-12-19T07:12:48.613,194.07,398.55,38.76,444.98,9.49,-0.20,193.00,167.00
1996-12-19T07:12:48.947,196.43,398.06,39.35,445.63,9.49,-0.20,193.00,167.00
1996-12-19T07:12:49.280,196.78,399.99,41.69,447.72,9.49,-0.20,193.00,167.00
1996-12-19T07:12:49.613,196.72,397.88,38.58,445.52,9.49,-0.20,192.99,167.01
1996-12-19T07:12:49.947,196.85,399.42,39.63,447.05,9.49,-0.20,192.99,167.01
1996-12-19T07:12:50.280,196.24,397.99,42.40,445.76,9.49,-0.20,192.99,167.01
1996-12-19T07:12:50.613,194.09,401.65,40.60,447.93,9.49,-0.20,192.99,167.01
1996-12-19T07:12:50.947,196.04,397.23,37.96,444.59,9.49,-0.20,192.98,167.02
1996-12-19T07:12:51.280,196.18,398.15,41.42,445.78,9.49,-0.20,192.98,167.02
1996-12-19T07:12:51.613,198.06,398.40,40.54,446.76,9.49,-0.20,192.98,167.02
1996-12-19T07:12:51.947,195.44,397.42,38.26,444.53,9.49,-0.20,192.97,167.03
1996-12-19T07:12:52.280,195.37,401.89,42.98,448.92,9.49,-0.20,192.97,167.03
1996-12-19T07:12:52.613,196.51,398.94,41.84,446.68,9.49,-0.20,192.97,167.03
1996-12-19T07:12:52.947,194.49,397.52,39.58,444.31,9.49,-0.20,192.97,167.03
1996-12-19T07:12:53.280,195.90,399.47,37.86,446.53,9.49,-0.20,192.96,167.04
1996-12-19T07:12:53.613,196.54,400.65,39.83,448.03,9.49,-0.20,192.96,167.04
1996-12-19T07:12:53.947,196.80,396.97,41.09,444.98,9.49,-0.20,192.96,167.04
1996-12-19T07:12:54.280,196.40,397.12,39.94,444.83,9.49,-0.20,192.95,167.05
1996-12-19T07:12:54.613,194.72,399.98,40.86,446.73,9.49,-0.20,192.95,167.05
1996-12-19T07:12:54.947,197.28,399.37,40.63,447.29,9.49,-0.20,192.95,167.05
1996-12-19T07:12:55.280,196.50,398.06,39.82,445.70,9.49,-0.20,192.95,167.05
1996-12-19T07:12:55.613,195.40,399.89,39.66,446.84,9.49,-0.20,192.94,167.06
1996-12-19T07:12:55.947,194.91,398.84,40.49,445.76,9.49,-0.20,192.94,167.06
1996-12-19T07:12:56.280,195.17,396.81,41.24,444.13,9.49,-0.20,192.94,167.06
1996-12-19T07:12:56.613,195.01,397.61,42.10,444.86,9.49,-0.20,192.93,167.07
1996-12-19T07:12:56.947,195.66,398.71,40.81,446.00,9.49,-0.20,192.93,167.07
1996-12-19T07:12:57.280,196.81,398.91,38.38,446.47,9.49,-0.20,192.93,167.07
1996-12-19T07:12:57.613,195.24,400.22,39.25,447.03,9.49,-0.20,192.93,167.07
1996-12-19T07:12:57.947,195.44,396.08,41.89,443.66,9.49,-0.20,192.92,167.08
1996-12-19T07:12:58.280,195.83,399.54,42.43,446.97,9.49,-0.20,192.92,167.08
1996-12-19T07:12:58.613,196.36,400.04,38.69,447.31,9.49,-0.20,192.92,167.08
1996-12-19T07:12:58.947,195.78,399.90,38.99,446.95,9.49,-0.20,192.91,167.09
1996-12-19T07:12:59.280,195.22,398.30,40.97,445.46,9.49,-0.20,192.91,167.09
1996-12-19T07:12:59.613,195.48,400.01,40.56,447.06,9.49,-0.20,192.91,167.09
1996-12-19T07:12:59.947,194.97,398.34,41.15,445.39,9.49,-0.20,192.91,167.09
1996-12-19T07:13:00.280,193.35,399.31,42.50,445.69,9.49,-0.20,192.90,167.10
1996-12-19T07:13:00.613,195.69,399.92,40.56,447.07,9.49,-0.20,192.90,167.10
1996-12-19T07:13:00.947,195.31,398.82,40.09,445.88,9.49,-0.20,192.90,167.10
1996-12-19T07:13:01.280,194.55,397.44,38.39,444.16,9.49,-0.20,192.89,167.11
1996-12-19T07:13:01.613,197.25,399.47,43.01,447.58,9.49,-0.20,192.89,167.11
1996-12-19T07:13:01.947,193.11,397.64,40.34,443.89,9.49,-0.20,192.89,167.11
1996-12-19T07:13:02.280,195.09,397.87,40.87,445.01,9.49,-0.20,192.89,167.11
1996-12-19T07:13:02.613,195.58,400.94,43.04,448.17,9.49,-0.20,192.88,167.12
1996-12-19T07:13:02.947,195.19,398.79,44.66,446.23,9.49,-0.20,192.88,167.12
1996-12-19T07:13:03.280,196.80,397.81,46.46,446.26,9.49,-0.20,192.88,167.12
1996-12-19T07:13:03.613,193.31,399.64,42.47,445.97,9.49,-0.20,192.87,167.13
1996-12-19T07:13:03.947,195.00,397.43,43.69,444.84,9.49,-0.20,192.87,167.13
1996-12-19T07:13:04.280,193.96,398.26,41.13,444.89,9.49,-0.20,192.87,167.13
1996-12-19T07:13:04.613,194.31,400.87,39.68,447.25,9.49,-0.20,192.87,167.13
1996-12-19T07:13:04.947,197.26,397.36,41.65,445.58,9.49,-0.20,192.86,167.14
1996-12-19T07:13:05.280,196.66,397.88,39.84,445.61,9.49,-0.20,192.86,167.14
1996-12-19T07:13:05.613,197.08,398.59,39.46,446.40,9.49,-0.20,192.86,167.14
1996-12-19T07:13:05.947,195.71,399.29,37.99,446.29,9.49,-0.20,192.85,167.15
1996-12-19T07:13:06.280,194.23,396.27,40.08,443.13,9.49,-0.20,192.85,167.15
1996-12-19T07:13:06.613,197.40,397.31,44.91,445.91,9.49,-0.20,192.85,167.15
1996-12-19T07:13:06.947,197.80,398.76,42.95,447.19,9.49,-0.20,192.85,167.15
1996-12-19T07:13:07.280,197.04,397.17,40.92,445.24,9.49,-0.20,192.84,167.16
1996-12-19T07:13:07.613,195.19,398.88,40.29,445.90,9.49,-0.20,192.84,167.16
1996-12-19T07:13:07.947,198.15,400.11,39.03,448.19,9.49,-0.20,192.84,167.16
1996-12-19T07:13:08.280,197.34,395.71,40.38,444.03,9.49,-0.20,192.83,167.17
1996-12-19T07:13:08.613,197.37,399.89,36.58,447.44,9.49,-0.20,192.83,167.17
1996-12-19T07:13:08.947,195.92,397.81,40.83,445.32,9.49,-0.20,192.83,167.17
1996-12-19T07:13:09.280,195.85,396.86,43.21,444.66,9.49,-0.20,192.83,167.17
1996-12-19T07:13:09.613,195.87,399.69,40.63,446.96,9.49,-0.20,192.82,167.18
1996-12-19T07:13:09.947,195.54,398.33,42.41,445.76,9.49,-0.20,192.82,167.18
1996-12-19T07:13:10.280,195.24,399.09,42.78,446.34,9.49,-0.20,192.82,167.18
1996-12-19T07:13:10.613,195.76,400.15,39.23,447.19,9.49,-0.20,192.81,167.19
1996-12-19T07:13:10.947,197.76,398.87,40.43,447.04,9.49,-0.20,192.81,167.19
1996-12-19T07:13:11.280,196.19,399.11,42.96,446.79,9.49,-0.20,192.81,167.19
1996-12-19T07:13:11.613,195.69,396.42,41.68,444.05,9.49,-0.20,192.81,167.19
1996-12-19T07:13:11.947,195.60,398.57,39.59,445.74,9.49,-0.20,192.80,167.20
1996-12-19T07:13:12.280,196.57,398.98,37.84,446.38,9.49,-0.20,192.80,167.20
1996-12-19T07:13:12.613,196.17,398.10,39.23,445.54,9.49,-0.20,192.80,167.20
1996-12-19T07:13:12.947,197.98,401.20,41.53,449.31,9.49,-0.20,192.79,167.21
1996-12-19T07:13:13.280,196.45,397.74,41.86,445.58,9.49,-0.20,192.79,167.21
1996-12-19T07:13:13.613,196.49,396.08,40.58,444.00,9.49,-0.20,192.79,167.21
1996-12-19T07:13:13.947,195.80,398.99,40.37,446.27,9.49,-0.20,192.79,167.21
1996-12-19T07:13:14.280,195.77,396.09,40.22,443.65,9.49,-0.20,192.78,167.22
1996-12-19T07:13:14.613,195.76,397.63,40.21,445.03,9.49,-0.20,192.78,167.22
1996-12-19T07:13:14.947,196.44,397.58,40.14,445.28,9.49,-0.20,192.78,167.22
1996-12-19T07:13:15.280,196.12,397.52,41.24,445.19,9.49,-0.20,192.77,167.23
1996-12-19T07:13:15.613,198.20,398.32,40.92,446.79,9.49,-0.20,192.77,167.23
1996-12-19T07:13:15.947,193.63,399.14,41.38,445.55,9.49,-0.20,192.77,167.23
1996-12-19T07:13:16.280,197.80,397.77,40.50,446.08,9.49,-0.20,192.77,167.23
1996-12-19T07:13:16.613,196.55,399.32,39.90,446.86,9.49,-0.20,192.76,167.24
1996-12-19T07:13:16.947,196.15,397.36,41.85,445.11,9.49,-0.20,192.76,167.24
1996-12-19T07:13:17.280,195.76,396.74,43.94,444.58,9.49,-0.20,192.76,167.24
1996-12-19T07:13:17.613,196.45,397.75,40.18,445.44,9.49,-0.20,192.75,167.25
1996-12-19T07:13:17.947,195.05,397.43,37.25,444.28,9.49,-0.20,192.75,167.25
1996-12-19T07:13:18.280,195.50,400.48,39.82,447.42,9.49,-0.20,192.75,167.25
1996-12-19T07:13:18.613,196.86,399.39,40.22,447.08,9.49,-0.20,192.75,167.25
1996-12-19T07:13:18.947,198.90,399.39,41.31,448.09,9.49,-0.20,192.74,167.26
1996-12-19T07:13:19.280,197.87,400.04,43.31,448.39,9.49,-0.20,192.74,167.26
1996-12-19T07:13:19.613,197.49,400.90,43.41,449.01,9.49,-0.20,192.74,167.26
1996-12-19T07:13:19.947,196.43,398.82,40.24,446.39,9.49,-0.20,192.73,167.27
1996-12-19T07:13:20.280,195.84,398.08,42.71,445.70,9.49,-0.20,192.73,167.27
1996-12-19T07:13:20.613,197.92,399.54,42.05,447.86,9.49,-0.20,192.73,167.27
1996-12-19T07:13:20.947,197.03,398.93,45.75,447.28,9.49,-0.20,192.73,167.27
1996-12-19T07:13:21.280,197.31,397.71,41.26,445.87,9.49,-0.20,192.72,167.28
1996-12-19T07:13:21.613,199.66,396.49,43.70,446.08,9.49,-0.20,192.72,167.28
1996-12-19T07:13:21.947,196.28,397.49,44.80,445.57,9.49,-0.20,192.72,167.28
1996-12-19T07:13:22.280,196.97,399.81,42.42,447.71,9.49,-0.20,192.71,167.29
1996-12-19T07:13:22.613,195.55,398.93,41.30,446.19,9.49,-0.20,192.71,167.29
1996-12-19T07:13:22.947,197.25,399.38,39.04,447.14,9.49,-0.20,192.71,167.29
1996-12-19T07:13:23.280,197.92,395.13,43.73,444.09,9.49,-0.20,192.71,167.29
1996-12-19T07:13:23.613,198.24,398.93,40.27,447.29,9.49,-0.20,192.70,167.30
1996-12-19T07:13:23.947,196.62,396.72,40.45,444.61,9.49,-0.20,192.70,167.30
1996-12-19T07:13:24.280,197.22,397.90,39.39,445.84,9.49,-0.20,192.70,167.30
1996-12-19T07:13:24.613,198.37,397.60,39.05,446.05,9.49,-0.20,192.69,167.31
1996-12-19T07:13:24.947,197.17,399.28,41.22,447.22,9.49,-0.20,192.69,167.31
1996-12-19T07:13:25.280,198.15,399.64,43.89,448.22,9.49,-0.20,192.69,167.31
1996-12-19T07:13:25.613,197.04,397.82,44.80,446.20,9.49,-0.20,192.69,167.31
1996-12-19T07:13:25.947,198.04,398.94,42.90,447.45,9.49,-0.20,192.68,167.32
1996-12-19T07:13:26.280,197.59,396.53,40.86,444.92,9.49,-0.20,192.68,167.32
1996-12-19T07:13:26.613,198.41,399.13,39.09,447.43,9.49,-0.20,192.68,167.32
1996-12-19T07:13:26.947,200.64,399.82,38.70,449.01,9.49,-0.20,192.67,167.33
1996-12-19T07:13:27.280,196.05,398.01,41.25,445.59,9.49,-0.20,192.67,167.33
1996-12-19T07:13:27.613,197.88,397.00,39.90,445.37,9.49,-0.20,192.67,167.33
1996-12-19T07:13:27.947,193.71,398.95,38.93,445.20,9.49,-0.20,192.67,167.33
1996-12-19T07:13:28.280,196.33,394.73,42.99,442.95,9.49,-0.20,192.66,167.34
1996-12-19T07:13:28.613,199.48,399.05,40.80,448.00,9.49,-0.20,192.66,167.34
1996-12-19T07:13:28.947,197.22,399.24,37.84,446.90,9.49,-0.20,192.66,167.34
1996-12-19T07:13:29.280,197.84,398.83,41.29,447.12,9.49,-0.20,192.65,167.35
1996-12-19T07:13:29.613,198.31,398.28,37.21,446.47,9.49,-0.20,192.65,167.35
1996-12-19T07:13:29.947,197.60,397.88,38.17,445.89,9.49,-0.20,192.65,167.35
1996-12-19T07:13:30.280,194.44,399.06,41.04,445.80,9.49,-0.20,192.65,167.35
1996-12-19T07:13:30.613,197.68,397.59,41.64,445.97,9.49,-0.20,192.64,167.36
1996-12-19T07:13:30.947,196.78,397.28,39.01,445.05,9.49,-0.20,192.64,167.36
1996-12-19T07:13:31.280,196.83,397.96,37.18,445.53,9.49,-0.20,192.64,167.36
1996-12-19T07:13:31.613,196.51,397.18,41.13,445.04,9.49,-0.20,192.64,167.36
1996-12-19T07:13:31.947,196.48,398.21,41.77,446.00,9.49,-0.20,192.63,167.37
1996-12-19T07:13:32.280,196.27,398.95,41.62,446.56,9.49,-0.20,192.63,167.37
1996-12-19T07:13:32.613,198.17,398.33,41.02,446.79,9.49,-0.20,192.63,167.37
1996-12-19T07:13:32.947,197.55,397.62,40.46,445.83,9.49,-0.20,192.62,167.38
1996-12-19T07:13:33.280,196.26,398.16,39.57,445.66,9.49,-0.20,192.62,167.38
1996-12-19T07:13:33.613,194.80,400.35,39.34,446.96,9.49,-0.20,192.62,167.38
1996-12-19T07:13:33.947,197.77,398.49,39.67,446.64,9.49,-0.20,192.62,167.38
1996-12-19T07:13:34.280,197.44,396.62,41.38,444.98,9.49,-0.20,192.61,167.39
1996-12-19T07:13:34.613,198.20,398.29,40.32,446.70,9.49,-0.20,192.61,167.39
1996-12-19T07:13:34.947,197.13,397.41,41.41,445.55,9.49,-0.20,192.61,167.39
1996-12-19T07:13:35.280,197.69,396.83,39.42,445.10,9.49,-0.20,192.60,167.40
1996-12-19T07:13:35.613,199.61,398.30,40.40,447.34,9.49,-0.20,192.60,167.40
1996-12-19T07:13:35.947,196.78,397.92,41.90,445.89,9.49,-0.20,192.60,167.40
1996-12-19T07:13:36.280,198.85,397.48,42.41,446.46,9.49,-0.20,192.60,167.40
1996-12-19T07:13:36.613,194.14,398.16,40.78,444.84,9.49,-0.20,192.59,167.41
1996-12-19T07:13:36.947,198.97,400.03,35.89,448.22,9.49,-0.20,192.59,167.41
1996-12-19T07:13:37.280,195.72,396.87,41.53,444.45,9.49,-0.20,192.59,167.41
1996-12-19T07:13:37.613,197.06,400.09,41.31,447.89,9.49,-0.20,192.58,167.42
1996-12-19T07:13:37.947,195.18,398.67,40.10,445.70,9.49,-0.20,192.58,167.42
1996-12-19T07:13:38.280,198.36,398.79,43.47,447.51,9.49,-0.20,192.58,167.42
1996-12-19T07:13:38.613,196.36,400.08,39.59,447.42,9.49,-0.20,192.58,167.42
1996-12-19T07:13:38.947,198.35,398.86,38.06,447.09,9.49,-0.20,192.57,167.43
1996-12-19T07:13:39.280,198.64,398.36,41.23,447.04,9.49,-0.20,192.57,167.43
1996-12-19T07:13:39.613,199.66,397.17,39.30,446.26,9.49,-0.20,192.57,167.43
1996-12-19T07:13:39.947,198.94,394.75,43.00,444.14,9.49,-0.20,192.56,167.44
