SPACECRAFT EVENT TIME,BR,BTHETA,BPHI,B-FIELD MAGNITUDE,RANGE,LATITUDE,LONGITUDE
1997-11-06T20:34:39.690,-114.36,395.18,-183.69,450.55,2.40044,24.71,235.86
1997-11-06T20:34:40.023,-114.13,395.07,-183.80,450.43,2.40077,24.71,235.89
1997-11-06T20:34:40.357,-113.97,394.63,-184.06,450.11,2.40110,24.70,235.92
1997-11-06T20:34:40.690,-113.63,394.58,-184.14,450.02,2.40142,24.70,235.95
1997-11-06T20:34:41.023,-113.42,394.48,-184.37,449.97,2.40175,24.70,235.98
1997-11-06T20:34:41.357,-113.66,394.32,-184.06,449.76,2.40208,24.69,236.01
1997-11-06T20:34:41.690,-113.79,394.07,-183.61,449.39,2.40241,24.69,236.04
1997-11-06T20:34:42.023,-113.69,393.89,-183.42,449.13,2.40274,24.68,236.07
1997-11-06T20:34:42.357,-113.72,393.66,-183.40,448.93,2.40307,24.68,236.10
1997-11-06T20:34:42.690,-113.77,393.53,-183.35,448.80,2.40340,24.68,236.13
1997-11-06T20:34:43.023,-113.81,393.28,-183.51,448.66,2.40373,24.67,236.16
1997-11-06T20:34:43.357,-113.71,393.06,-184.00,448.65,2.40406,24.67,236.20
1997-11-06T20:34:43.690,-114.02,392.95,-183.90,448.59,2.40440,24.67,236.23
1997-11-06T20:34:44.023,-114.53,392.77,-184.01,448.60,2.40473,24.66,236.26
1997-11-06T20:34:44.357,-114.64,392.69,-184.50,448.77,2.40506,24.66,236.29
1997-11-06T20:34:44.690,-114.82,392.77,-184.77,448.99,2.40540,24.65,236.32
1997-11-06T20:34:45.023,-114.73,392.70,-185.30,449.13,2.40573,24.65,236.35
1997-11-06T20:34:45.357,-115.44,392.51,-185.00,449.02,2.40607,24.65,236.38
1997-11-06T20:34:45.690,-115.71,392.30,-184.70,448.78,2.40640,24.64,236.41
1997-11-06T20:34:46.023,-115.58,392.20,-184.56,448.60,2.40674,24.64,236.44
1997-11-06T20:34:46.357,-115.47,392.07,-184.49,448.43,2.40708,24.64,236.47
1997-11-06T20:34:46.690,-115.31,391.99,-184.31,448.24,2.40741,24.63,236.50
1997-11-06T20:34:47.023,-115.31,391.95,-184.27,448.19,2.40775,24.63,236.53
1997-11-06T20:34:47.357,-115.37,392.04,-184.37,448.33,2.40809,24.62,236.56
1997-11-06T20:34:47.690,-115.25,391.93,-184.38,448.21,2.40843,24.62,236.59
1997-11-06T20:34:48.023,-115.21,392.05,-184.42,448.31,2.40877,24.62,236.62
1997-11-06T20:34:48.357,-115.19,392.05,-184.56,448.37,2.40911,24.61,236.65
1997-11-06T20:34:48.690,-115.31,392.10,-184.44,448.39,2.40945,24.61,236.68
1997-11-06T20:34:49.023,-115.62,391.97,-184.61,448.43,2.40979,24.61,236.71
1997-11-06T20:34:49.357,-115.86,391.88,-184.65,448.43,2.41014,24.60,236.74
1997-11-06T20:34:49.690,-115.70,391.79,-184.67,448.32,2.41048,24.60,236.77
1997-11-06T20:34:50.023,-115.76,391.61,-184.59,448.15,2.41082,24.59,236.80
1997-11-06T20:34:50.357,-115.72,391.71,-184.47,448.17,2.41117,24.59,236.83
1997-11-06T20:34:50.690,-115.62,391.60,-184.51,448.06,2.41151,24.59,236.86
1997-11-06T20:34:51.023,-115.35,391.81,-184.90,448.34,2.41186,24.58,236.89
1997-11-06T20:34:51.357,-115.46,391.59,-185.00,448.22,2.41220,24.58,236.92
1997-11-06T20:34:51.690,-115.57,391.84,-185.00,448.47,2.41255,24.57,236.96
1997-11-06T20:34:52.023,-115.65,391.89,-185.00,448.52,2.41290,24.57,236.99
1997-11-06T20:34:52.357,-115.72,391.77,-185.49,448.64,2.41324,24.57,237.02
1997-11-06T20:34:52.690,-115.67,391.73,-185.54,448.61,2.41359,24.56,237.05
1997-11-06T20:34:53.023,-115.88,391.41,-185.58,448.41,2.41394,24.56,237.08
1997-11-06T20:34:53.357,-115.78,391.35,-186.02,448.51,2.41429,24.56,237.11
1997-11-06T20:34:53.690,-116.05,391.02,-186.06,448.31,2.41464,24.55,237.14
1997-11-06T20:34:54.023,-116.01,390.94,-185.87,448.15,2.41499,24.55,237.17
1997-11-06T20:34:54.357,-116.04,390.86,-185.54,447.95,2.41534,24.54,237.20
1997-11-06T20:34:54.690,-115.97,390.82,-185.34,447.82,2.41569,24.54,237.23
1997-11-06T20:34:55.023,-116.31,390.60,-185.19,447.65,2.41604,24.54,237.26
1997-11-06T20:34:55.357,-116.26,390.64,-185.20,447.67,2.41640,24.53,237.29
1997-11-06T20:34:55.690,-116.21,390.74,-185.05,447.70,2.41675,24.53,237.32
1997-11-06T20:34:56.023,-116.12,390.82,-184.92,447.68,2.41710,24.52,237.35
1997-11-06T20:34:56.357,-116.71,390.80,-184.46,447.63,2.41746,24.52,237.38
1997-11-06T20:34:56.690,-116.91,390.94,-184.25,447.72,2.41781,24.52,237.41
1997-11-06T20:34:57.023,-117.02,390.76,-184.42,447.66,2.41817,24.51,237.44
1997-11-06T20:34:57.357,-117.32,390.74,-184.17,447.62,2.41852,24.51,237.47
1997-11-06T20:34:57.690,-117.32,390.49,-184.21,447.42,2.41888,24.50,237.50
1997-11-06T20:34:58.023,-117.29,390.44,-184.05,447.30,2.41924,24.50,237.53
1997-11-06T20:34:58.357,-117.46,390.39,-184.35,447.42,2.41959,24.50,237.56
1997-11-06T20:34:58.690,-117.51,390.44,-184.25,447.44,2.41995,24.49,237.59
1997-11-06T20:34:59.023,-117.67,390.50,-184.21,447.52,2.42031,24.49,237.62
1997-11-06T20:34:59.357,-117.79,390.35,-184.25,447.43,2.42067,24.48,237.65
1997-11-06T20:34:59.690,-117.77,390.46,-184.29,447.54,2.42103,24.48,237.68
1997-11-06T20:35:00.023,-117.86,390.37,-184.06,447.39,2.42139,24.48,237.71
1997-11-06T20:35:00.357,-117.82,390.29,-184.09,447.32,2.42175,24.47,237.74
1997-11-06T20:35:00.690,-117.66,390.22,-183.86,447.12,2.42211,24.47,237.77
1997-11-06T20:35:01.023,-117.70,390.28,-184.05,447.26,2.42247,24.46,237.80
1997-11-06T20:35:01.357,-117.74,390.44,-184.33,447.53,2.42284,24.46,237.83
1997-11-06T20:35:01.690,-117.85,390.48,-184.47,447.66,2.42320,24.46,237.86
1997-11-06T20:35:02.023,-117.90,390.71,-184.53,447.89,2.42356,24.45,237.89
1997-11-06T20:35:02.357,-118.06,390.57,-184.98,448.00,2.42393,24.45,237.92
1997-11-06T20:35:02.690,-118.15,390.46,-185.24,448.03,2.42429,24.44,237.95
1997-11-06T20:35:03.023,-118.31,390.27,-185.58,448.05,2.42466,24.44,237.98
1997-11-06T20:35:03.357,-118.34,390.01,-185.80,447.92,2.42502,24.44,238.01
1997-11-06T20:35:03.690,-118.21,389.87,-185.65,447.71,2.42539,24.43,238.04
1997-11-06T20:35:04.023,-118.04,389.79,-185.84,447.67,2.42576,24.43,238.07
1997-11-06T20:35:04.357,-118.25,389.32,-186.06,447.41,2.42613,24.42,238.10
1997-11-06T20:35:04.690,-118.28,389.11,-186.03,447.22,2.42649,24.42,238.13
1997-11-06T20:35:05.023,-118.23,388.79,-186.04,446.93,2.42686,24.42,238.16
1997-11-06T20:35:05.357,-118.39,388.63,-185.98,446.81,2.42723,24.41,238.19
1997-11-06T20:35:05.690,-118.30,388.66,-185.78,446.72,2.42760,24.41,238.22
1997-11-06T20:35:06.023,-118.40,388.52,-185.96,446.71,2.42797,24.40,238.25
1997-11-06T20:35:06.357,-118.66,388.51,-186.26,446.89,2.42834,24.40,238.28
1997-11-06T20:35:06.690,-118.79,388.42,-186.27,446.86,2.42871,24.40,238.31
1997-11-06T20:35:07.023,-118.91,388.34,-186.13,446.75,2.42909,24.39,238.34
1997-11-06T20:35:07.357,-118.89,388.14,-186.34,446.67,2.42946,24.39,238.37
1997-11-06T20:35:07.690,-119.05,388.34,-185.99,446.74,2.42983,24.38,238.40
1997-11-06T20:35:08.023,-119.18,388.11,-185.87,446.52,2.43020,24.38,238.42
1997-11-06T20:35:08.357,-119.22,388.06,-185.63,446.39,2.43058,24.38,238.45
1997-11-06T20:35:08.690,-119.33,388.38,-185.57,446.67,2.43095,24.37,238.48
1997-11-06T20:35:09.023,-119.49,388.21,-185.55,446.56,2.43133,24.37,238.51
1997-11-06T20:35:09.357,-119.84,388.21,-185.55,446.65,2.43171,24.36,238.54
1997-11-06T20:35:09.690,-119.60,388.24,-185.45,446.57,2.43208,24.36,238.57
1997-11-06T20:35:10.023,-119.76,388.25,-185.33,446.57,2.43246,24.36,238.60
1997-11-06T20:35:10.357,-119.76,388.21,-185.35,446.54,2.43284,24.35,238.63
1997-11-06T20:35:10.690,-120.16,388.23,-185.22,446.62,2.43321,24.35,238.66
1997-11-06T20:35:11.023,-120.38,388.16,-185.25,446.63,2.43359,24.34,238.69
1997-11-06T20:35:11.357,-120.30,388.23,-185.55,446.79,2.43397,24.34,238.72
1997-11-06T20:35:11.690,-120.59,388.33,-185.49,446.93,2.43435,24.33,238.75
1997-11-06T20:35:12.023,-120.70,388.03,-185.62,446.76,2.43473,24.33,238.78
1997-11-06T20:35:12.357,-121.06,387.99,-185.66,446.84,2.43511,24.33,238.81
1997-11-06T20:35:12.690,-121.16,387.98,-185.72,446.88,2.43549,24.32,238.84
1997-11-06T20:35:13.023,-121.20,387.74,-185.53,446.60,2.43588,24.32,238.87
1997-11-06T20:35:13.357,-121.35,387.52,-185.41,446.40,2.43626,24.31,238.90
1997-11-06T20:35:13.690,-121.23,387.27,-185.28,446.10,2.43664,24.31,238.93
1997-11-06T20:35:14.023,-121.03,387.18,-185.32,445.99,2.43703,24.31,238.96
1997-11-06T20:35:14.357,-120.95,387.16,-185.32,445.95,2.43741,24.30,238.99
1997-11-06T20:35:14.690,-121.17,387.11,-185.28,445.94,2.43779,24.30,239.02
1997-11-06T20:35:15.023,-121.42,387.02,-185.32,445.95,2.43818,24.29,239.05
1997-11-06T20:35:15.357,-121.49,386.79,-185.65,445.91,2.43857,24.29,239.08
1997-11-06T20:35:15.690,-121.63,386.95,-185.75,446.12,2.43895,24.28,239.11
1997-11-06T20:35:16.023,-121.86,386.90,-185.61,446.08,2.43934,24.28,239.13
1997-11-06T20:35:16.357,-121.92,386.69,-185.73,445.97,2.43973,24.28,239.16
1997-11-06T20:35:16.690,-122.09,386.53,-185.61,445.83,2.44011,24.27,239.19
1997-11-06T20:35:17.023,-122.04,386.30,-185.57,445.60,2.44050,24.27,239.22
1997-11-06T20:35:17.357,-122.26,386.27,-185.94,445.79,2.44089,24.26,239.25
1997-11-06T20:35:17.690,-122.19,386.45,-185.70,445.82,2.44128,24.26,239.28
1997-11-06T20:35:18.023,-122.34,386.69,-185.68,446.07,2.44167,24.25,239.31
1997-11-06T20:35:18.357,-122.32,386.63,-186.12,446.19,2.44206,24.25,239.34
1997-11-06T20:35:18.690,-122.45,386.85,-185.84,446.30,2.44245,24.25,239.37
1997-11-06T20:35:19.023,-122.53,386.86,-185.86,446.34,2.44285,24.24,239.40
1997-11-06T20:35:19.357,-122.63,386.88,-186.25,446.55,2.44324,24.24,239.43
1997-11-06T20:35:19.690,-122.61,387.09,-186.01,446.62,2.44363,24.23,239.46
1997-11-06T20:35:20.023,-122.61,387.08,-185.77,446.51,2.44402,24.23,239.49
1997-11-06T20:35:20.357,-122.79,387.07,-185.94,446.62,2.44442,24.22,239.52
1997-11-06T20:35:20.690,-122.59,387.25,-185.84,446.68,2.44481,24.22,239.55
1997-11-06T20:35:21.023,-122.64,387.40,-185.86,446.84,2.44521,24.22,239.58
1997-11-06T20:35:21.357,-122.89,387.18,-185.99,446.77,2.44560,24.21,239.60
1997-11-06T20:35:21.690,-122.71,387.14,-185.96,446.67,2.44600,24.21,239.63
1997-11-06T20:35:22.023,-122.83,387.25,-185.94,446.80,2.44640,24.20,239.66
1997-11-06T20:35:22.357,-122.83,387.11,-186.19,446.78,2.44679,24.20,239.69
1997-11-06T20:35:22.690,-122.69,387.24,-186.19,446.85,2.44719,24.20,239.72
1997-11-06T20:35:23.023,-122.68,387.19,-186.29,446.84,2.44759,24.19,239.75
1997-11-06T20:35:23.357,-122.51,387.07,-186.54,446.80,2.44799,24.19,239.78
1997-11-06T20:35:23.690,-122.46,387.28,-186.61,447.00,2.44839,24.18,239.81
1997-11-06T20:35:24.023,-122.43,387.40,-186.53,447.06,2.44879,24.18,239.84
1997-11-06T20:35:24.357,-122.74,387.22,-186.80,447.10,2.44919,24.17,239.87
1997-11-06T20:35:24.690,-122.80,387.33,-186.84,447.23,2.44959,24.17,239.90
1997-11-06T20:35:25.023,-122.74,387.23,-186.68,447.05,2.44999,24.16,239.93
1997-11-06T20:35:25.357,-122.74,387.33,-186.71,447.16,2.45039,24.16,239.96
1997-11-06T20:35:25.690,-122.79,387.02,-186.91,446.98,2.45080,24.16,239.98
1997-11-06T20:35:26.023,-122.88,386.87,-186.84,446.86,2.45120,24.15,240.01
1997-11-06T20:35:26.357,-123.09,386.64,-186.82,446.70,2.45160,24.15,240.04
1997-11-06T20:35:26.690,-123.13,386.67,-186.79,446.73,2.45201,24.14,240.07
1997-11-06T20:35:27.023,-123.30,386.85,-186.66,446.88,2.45241,24.14,240.10
1997-11-06T20:35:27.357,-123.39,386.73,-186.64,446.79,2.45282,24.13,240.13
1997-11-06T20:35:27.690,-123.55,386.94,-186.40,446.91,2.45322,24.13,240.16
1997-11-06T20:35:28.023,-123.71,386.69,-186.16,446.64,2.45363,24.13,240.19
1997-11-06T20:35:28.357,-123.72,386.79,-185.95,446.64,2.45404,24.12,240.22
1997-11-06T20:35:28.690,-123.67,387.07,-185.94,446.87,2.45445,24.12,240.25
1997-11-06T20:35:29.023,-123.70,387.20,-185.70,446.89,2.45485,24.11,240.27
1997-11-06T20:35:29.357,-123.91,387.39,-185.96,447.22,2.45526,24.11,240.30
1997-11-06T20:35:29.690,-123.99,387.62,-186.09,447.49,2.45567,24.10,240.33
1997-11-06T20:35:30.023,-123.86,387.72,-186.17,447.59,2.45608,24.10,240.36
1997-11-06T20:35:30.357,-124.15,387.72,-186.22,447.68,2.45649,24.10,240.39
1997-11-06T20:35:30.690,-124.49,387.60,-186.23,447.68,2.45690,24.09,240.42
1997-11-06T20:35:31.023,-124.53,387.51,-186.30,447.63,2.45731,24.09,240.45
1997-11-06T20:35:31.357,-124.96,387.33,-186.60,447.72,2.45773,24.08,240.48
1997-11-06T20:35:31.690,-125.05,387.34,-186.55,447.74,2.45814,24.08,240.51
1997-11-06T20:35:32.023,-125.05,387.40,-186.42,447.74,2.45855,24.07,240.54
1997-11-06T20:35:32.357,-125.05,387.27,-186.45,447.63,2.45896,24.07,240.56
1997-11-06T20:35:32.690,-124.90,387.34,-186.35,447.62,2.45938,24.06,240.59
1997-11-06T20:35:33.023,-125.11,387.10,-186.37,447.47,2.45979,24.06,240.62
1997-11-06T20:35:33.357,-125.38,387.23,-186.10,447.55,2.46021,24.06,240.65
1997-11-06T20:35:33.690,-125.22,387.19,-186.32,447.56,2.46062,24.05,240.68
1997-11-06T20:35:34.023,-125.31,387.20,-186.10,447.51,2.46104,24.05,240.71
1997-11-06T20:35:34.357,-125.44,387.13,-186.15,447.50,2.46146,24.04,240.74
1997-11-06T20:35:34.690,-125.60,387.11,-185.94,447.44,2.46187,24.04,240.77
1997-11-06T20:35:35.023,-125.64,387.19,-185.93,447.52,2.46229,24.03,240.79
1997-11-06T20:35:35.357,-125.64,386.95,-186.06,447.36,2.46271,24.03,240.82
1997-11-06T20:35:35.690,-125.54,387.01,-186.13,447.42,2.46313,24.02,240.85
1997-11-06T20:35:36.023,-125.32,387.11,-186.41,447.55,2.46355,24.02,240.88
1997-11-06T20:35:36.357,-125.35,387.19,-186.38,447.62,2.46397,24.02,240.91
1997-11-06T20:35:36.690,-125.67,387.24,-186.06,447.62,2.46439,24.01,240.94
1997-11-06T20:35:37.023,-125.64,387.25,-186.76,447.91,2.46481,24.01,240.97
1997-11-06T20:35:37.357,-125.97,387.31,-186.76,448.06,2.46523,24.00,241.00
1997-11-06T20:35:37.690,-125.66,387.54,-187.13,448.33,2.46565,24.00,241.02
1997-11-06T20:35:38.023,-125.82,387.64,-187.29,448.52,2.46607,23.99,241.05
1997-11-06T20:35:38.357,-125.85,387.76,-187.21,448.60,2.46650,23.99,241.08
1997-11-06T20:35:38.690,-125.97,387.86,-187.23,448.73,2.46692,23.98,241.11
1997-11-06T20:35:39.023,-125.88,387.53,-187.25,448.43,2.46734,23.98,241.14
1997-11-06T20:35:39.357,-126.04,387.46,-187.42,448.48,2.46777,23.98,241.17
1997-11-06T20:35:39.690,-126.07,387.42,-187.10,448.33,2.46819,23.97,241.20
1997-11-06T20:35:40.023,-125.98,387.30,-187.20,448.24,2.46862,23.97,241.23
1997-11-06T20:35:40.357,-125.96,387.17,-187.21,448.13,2.46905,23.96,241.25
1997-11-06T20:35:40.690,-125.97,386.93,-187.00,447.83,2.46947,23.96,241.28
1997-11-06T20:35:41.023,-126.18,386.71,-186.91,447.67,2.46990,23.95,241.31
1997-11-06T20:35:41.357,-126.14,386.60,-187.02,447.61,2.47033,23.95,241.34
1997-11-06T20:35:41.690,-125.66,386.57,-186.79,447.34,2.47076,23.94,241.37
1997-11-06T20:35:42.023,-125.70,386.49,-187.30,447.50,2.47118,23.94,241.40
1997-11-06T20:35:42.357,-125.67,386.59,-187.11,447.50,2.47161,23.93,241.43
1997-11-06T20:35:42.690,-125.77,386.62,-187.14,447.56,2.47204,23.93,241.45
1997-11-06T20:35:43.023,-125.67,386.65,-187.45,447.69,2.47247,23.93,241.48
1997-11-06T20:35:43.357,-125.86,386.69,-187.64,447.86,2.47290,23.92,241.51
1997-11-06T20:35:43.690,-125.65,387.03,-187.60,448.08,2.47334,23.92,241.54
1997-11-06T20:35:44.023,-125.65,387.24,-187.69,448.29,2.47377,23.91,241.57
1997-11-06T20:35:44.357,-125.50,387.35,-188.21,448.57,2.47420,23.91,241.60
1997-11-06T20:35:44.690,-125.46,387.29,-188.81,448.76,2.47463,23.90,241.62
1997-11-06T20:35:45.023,-125.61,387.18,-188.93,448.76,2.47507,23.90,241.65
1997-11-06T20:35:45.357,-125.70,387.14,-188.98,448.77,2.47550,23.89,241.68
1997-11-06T20:35:45.690,-125.71,386.99,-189.28,448.77,2.47594,23.89,241.71
1997-11-06T20:35:46.023,-125.82,386.99,-189.35,448.82,2.47637,23.88,241.74
1997-11-06T20:35:46.357,-125.85,386.79,-189.46,448.71,2.47681,23.88,241.77
1997-11-06T20:35:46.690,-125.65,386.86,-189.88,448.88,2.47724,23.88,241.79
1997-11-06T20:35:47.023,-126.02,386.74,-189.49,448.73,2.47768,23.87,241.82
1997-11-06T20:35:47.357,-126.39,386.66,-189.14,448.61,2.47812,23.87,241.85
1997-11-06T20:35:47.690,-126.26,386.65,-188.97,448.49,2.47855,23.86,241.88
1997-11-06T20:35:48.023,-126.25,386.60,-189.21,448.55,2.47899,23.86,241.91
1997-11-06T20:35:48.357,-126.20,386.17,-189.47,448.28,2.47943,23.85,241.94
1997-11-06T20:35:48.690,-126.25,386.05,-189.71,448.29,2.47987,23.85,241.96
1997-11-06T20:35:49.023,-126.30,386.02,-189.77,448.31,2.48031,23.84,241.99
1997-11-06T20:35:49.357,-126.74,385.72,-189.51,448.06,2.48075,23.84,242.02
1997-11-06T20:35:49.690,-126.73,385.27,-189.66,447.73,2.48119,23.83,242.05
1997-11-06T20:35:50.023,-126.55,385.13,-189.61,447.54,2.48163,23.83,242.08
1997-11-06T20:35:50.357,-126.60,384.97,-189.62,447.42,2.48207,23.82,242.11
1997-11-06T20:35:50.690,-127.01,384.56,-189.86,447.28,2.48252,23.82,242.13
1997-11-06T20:35:51.023,-126.96,384.07,-189.64,446.75,2.48296,23.82,242.16
1997-11-06T20:35:51.357,-126.90,383.18,-189.91,446.09,2.48340,23.81,242.19
1997-11-06T20:35:51.690,-127.12,383.50,-189.01,446.04,2.48385,23.81,242.22
1997-11-06T20:35:52.023,-126.55,383.19,-189.42,445.79,2.48429,23.80,242.25
1997-11-06T20:35:52.357,-127.18,383.43,-188.55,445.81,2.48474,23.80,242.28
1997-11-06T20:35:52.690,-126.92,383.57,-188.44,445.80,2.48518,23.79,242.30
1997-11-06T20:35:53.023,-126.67,383.66,-188.50,445.84,2.48563,23.79,242.33
1997-11-06T20:35:53.357,-126.35,384.17,-188.26,446.09,2.48607,23.78,242.36
1997-11-06T20:35:53.690,-127.21,384.07,-188.55,446.37,2.48652,23.78,242.39
1997-11-06T20:35:54.023,-127.01,384.39,-188.63,446.62,2.48697,23.77,242.42
1997-11-06T20:35:54.357,-127.00,384.53,-188.83,446.82,2.48742,23.77,242.44
1997-11-06T20:35:54.690,-126.80,384.92,-189.10,447.22,2.48787,23.76,242.47
1997-11-06T20:35:55.023,-126.91,385.05,-189.50,447.52,2.48831,23.76,242.50
1997-11-06T20:35:55.357,-126.47,385.45,-190.07,447.99,2.48876,23.75,242.53
1997-11-06T20:35:55.690,-127.34,385.52,-189.64,448.12,2.48921,23.75,242.56
1997-11-06T20:35:56.023,-127.84,385.23,-189.72,448.04,2.48966,23.75,242.58
1997-11-06T20:35:56.357,-127.66,385.12,-190.26,448.12,2.49012,23.74,242.61
1997-11-06T20:35:56.690,-127.73,385.08,-190.45,448.18,2.49057,23.74,242.64
1997-11-06T20:35:57.023,-127.57,385.19,-190.64,448.32,2.49102,23.73,242.67
1997-11-06T20:35:57.357,-127.73,385.01,-190.97,448.35,2.49147,23.73,242.70
1997-11-06T20:35:57.690,-127.89,384.95,-191.02,448.36,2.49193,23.72,242.72
1997-11-06T20:35:58.023,-127.88,384.63,-190.81,448.00,2.49238,23.72,242.75
1997-11-06T20:35:58.357,-127.68,384.63,-190.66,447.88,2.49283,23.71,242.78
1997-11-06T20:35:58.690,-127.94,384.37,-190.24,447.55,2.49329,23.71,242.81
1997-11-06T20:35:59.023,-127.57,384.24,-190.36,447.39,2.49374,23.70,242.84
1997-11-06T20:35:59.357,-127.56,384.20,-190.39,447.36,2.49420,23.70,242.86
1997-11-06T20:35:59.690,-127.18,384.45,-190.32,447.44,2.49466,23.69,242.89
1997-11-06T20:36:00.023,-126.69,384.81,-190.31,447.60,2.49511,23.69,242.92
1997-11-06T20:36:00.357,-126.87,384.90,-190.60,447.85,2.49557,23.68,242.95
1997-11-06T20:36:00.690,-126.76,384.89,-190.54,447.78,2.49603,23.68,242.98
1997-11-06T20:36:01.023,-126.72,384.99,-190.91,448.02,2.49649,23.67,243.00
1997-11-06T20:36:01.357,-126.81,385.24,-190.64,448.15,2.49695,23.67,243.03
1997-11-06T20:36:01.690,-126.89,385.18,-191.08,448.31,2.49740,23.67,243.06
1997-11-06T20:36:02.023,-127.01,385.27,-190.79,448.29,2.49786,23.66,243.09
1997-11-06T20:36:02.357,-126.65,385.40,-190.90,448.35,2.49833,23.66,243.11
1997-11-06T20:36:02.690,-126.37,385.66,-191.06,448.55,2.49879,23.65,243.14
1997-11-06T20:36:03.023,-126.45,385.40,-191.22,448.43,2.49925,23.65,243.17
1997-11-06T20:36:03.357,-126.59,385.23,-191.40,448.40,2.49971,23.64,243.20
1997-11-06T20:36:03.690,-126.36,385.35,-191.48,448.47,2.50017,23.64,243.23
1997-11-06T20:36:04.023,-126.66,384.85,-191.83,448.28,2.50063,23.63,243.25
1997-11-06T20:36:04.357,-126.55,384.86,-192.20,448.41,2.50110,23.63,243.28
1997-11-06T20:36:04.690,-126.41,384.68,-192.61,448.39,2.50156,23.62,243.31
1997-11-06T20:36:05.023,-126.68,384.81,-192.79,448.66,2.50203,23.62,243.34
1997-11-06T20:36:05.357,-126.74,384.91,-192.78,448.75,2.50249,23.61,243.36
1997-11-06T20:36:05.690,-126.54,385.12,-192.47,448.75,2.50296,23.61,243.39
1997-11-06T20:36:06.023,-126.28,385.15,-192.41,448.68,2.50342,23.60,243.42
1997-11-06T20:36:06.357,-126.45,385.35,-192.51,448.93,2.50389,23.60,243.45
1997-11-06T20:36:06.690,-126.50,385.20,-192.52,448.83,2.50436,23.59,243.47
1997-11-06T20:36:07.023,-126.73,385.04,-192.54,448.77,2.50482,23.59,243.50
1997-11-06T20:36:07.357,-126.96,385.11,-192.62,448.92,2.50529,23.58,243.53
1997-11-06T20:36:07.690,-127.17,384.94,-192.94,448.97,2.50576,23.58,243.56
1997-11-06T20:36:08.023,-127.56,384.82,-193.03,449.02,2.50623,23.57,243.58
1997-11-06T20:36:08.357,-127.52,384.67,-193.25,448.98,2.50670,23.57,243.61
1997-11-06T20:36:08.690,-127.94,384.44,-193.26,448.90,2.50717,23.56,243.64
1997-11-06T20:36:09.023,-127.70,384.34,-193.57,448.89,2.50764,23.56,243.67
1997-11-06T20:36:09.357,-128.04,384.09,-193.88,448.90,2.50811,23.56,243.70
1997-11-06T20:36:09.690,-128.22,383.95,-193.98,448.88,2.50858,23.55,243.72
1997-11-06T20:36:10.023,-128.23,383.64,-194.09,448.66,2.50905,23.55,243.75
1997-11-06T20:36:10.357,-127.99,383.57,-194.05,448.51,2.50953,23.54,243.78
1997-11-06T20:36:10.690,-127.55,383.68,-193.87,448.41,2.51000,23.54,243.81
1997-11-06T20:36:11.023,-127.24,383.75,-193.58,448.25,2.51047,23.53,243.83
1997-11-06T20:36:11.357,-127.27,383.83,-193.43,448.26,2.51095,23.53,243.86
1997-11-06T20:36:11.690,-127.51,383.62,-193.55,448.20,2.51142,23.52,243.89
1997-11-06T20:36:12.023,-127.62,383.70,-193.42,448.24,2.51190,23.52,243.91
1997-11-06T20:36:12.357,-127.73,383.88,-193.12,448.30,2.51237,23.51,243.94
1997-11-06T20:36:12.690,-127.87,384.04,-193.04,448.45,2.51285,23.51,243.97
1997-11-06T20:36:13.023,-128.03,384.18,-192.95,448.57,2.51332,23.50,244.00
1997-11-06T20:36:13.357,-128.21,384.24,-192.77,448.59,2.51380,23.50,244.02
1997-11-06T20:36:13.690,-128.31,384.32,-192.62,448.63,2.51428,23.49,244.05
1997-11-06T20:36:14.023,-128.36,384.47,-192.72,448.82,2.51476,23.49,244.08
1997-11-06T20:36:14.357,-128.61,384.47,-192.95,448.99,2.51524,23.48,244.11
1997-11-06T20:36:14.690,-128.86,384.71,-192.59,449.11,2.51571,23.48,244.13
1997-11-06T20:36:15.023,-129.14,384.61,-192.81,449.20,2.51619,23.47,244.16
1997-11-06T20:36:15.357,-129.44,384.53,-192.86,449.23,2.51667,23.47,244.19
1997-11-06T20:36:15.690,-129.33,384.42,-192.84,449.10,2.51715,23.46,244.22
1997-11-06T20:36:16.023,-129.32,384.46,-192.83,449.13,2.51763,23.46,244.24
1997-11-06T20:36:16.357,-129.26,384.35,-192.49,448.88,2.51812,23.45,244.27
1997-11-06T20:36:16.690,-129.05,384.35,-192.31,448.74,2.51860,23.45,244.30
1997-11-06T20:36:17.023,-129.05,384.08,-192.12,448.42,2.51908,23.44,244.32
1997-11-06T20:36:17.357,-129.14,384.02,-192.43,448.53,2.51956,23.44,244.35
1997-11-06T20:36:17.690,-129.03,384.04,-192.23,448.43,2.52005,23.43,244.38
1997-11-06T20:36:18.023,-129.07,383.85,-192.22,448.27,2.52053,23.43,244.41
1997-11-06T20:36:18.357,-128.94,383.86,-192.30,448.28,2.52102,23.42,244.43
1997-11-06T20:36:18.690,-128.94,383.80,-192.50,448.31,2.52150,23.42,244.46
1997-11-06T20:36:19.023,-129.16,383.86,-192.61,448.47,2.52199,23.41,244.49
1997-11-06T20:36:19.357,-129.22,383.78,-192.86,448.52,2.52247,23.41,244.52
1997-11-06T20:36:19.690,-129.24,383.53,-193.06,448.41,2.52296,23.40,244.54
1997-11-06T20:36:20.023,-129.22,383.59,-193.27,448.55,2.52345,23.40,244.57
