SPACECRAFT EVENT TIME,SPACECRAFT CLOCK,BX_SC,BY_SC,BZ_SC,B-FIELD MAGNITUDE,ROTOR RIGHT ASCENSION,ROTOR DECLINATION,ROTOR TWIST,ROTOR SPIN
1996-12-19T07:18:36.094,6 3746889:56:5:0,405.84,-190.61,5.52,448.40,5.04400,-0.40852,2.79031,2.66042
1996-12-19T07:18:37.028,0 3746889:57:0:0,408.03,-194.65,3.68,452.10,5.04400,-0.40852,2.90080,2.77090
1996-12-19T07:18:37.061,3 3746889:57:5:0,405.14,-194.93,4.51,449.62,5.04400,-0.40852,3.01099,2.88109
1996-12-19T07:18:37.094,7 3746889:58:0:0,405.41,-195.13,4.48,449.95,5.04400,-0.40852,3.12136,2.99147
1996-12-19T07:18:38.028,0 3746889:58:5:0,406.28,-195.22,1.69,450.75,5.04400,-0.40852,3.23166,3.10177
1996-12-19T07:18:38.061,3 3746889:59:0:0,405.78,-190.66,3.28,448.36,5.04400,-0.40852,3.34193,3.21204
1996-12-19T07:18:38.094,6 3746889:59:5:0,406.23,-192.07,3.05,449.36,5.04400,-0.40852,3.45201,3.32212
1996-12-19T07:18:39.028,0 3746889:60:0:0,407.39,-192.06,4.56,450.41,5.04401,-0.40852,3.56250,3.43260
1996-12-19T07:18:39.061,3 3746889:60:5:0,407.19,-195.54,4.92,451.74,5.04401,-0.40852,3.67269,3.54279
1996-12-19T07:18:39.094,7 3746889:61:0:0,402.96,-194.70,2.09,447.53,5.04401,-0.40852,3.78306,3.65317
1996-12-19T07:18:40.028,0 3746889:61:5:0,402.85,-194.89,2.79,447.52,5.04401,-0.40852,3.89337,3.76347
1996-12-19T07:18:40.061,3 3746889:62:0:0,404.65,-193.85,2.01,448.69,5.04401,-0.40852,4.00363,3.87374
1996-12-19T07:18:40.094,6 3746889:62:5:0,405.04,-193.63,4.47,448.96,5.04401,-0.40852,4.11371,3.98382
1996-12-19T07:18:41.028,0 3746889:63:0:0,406.60,-192.05,3.42,449.69,5.04401,-0.40852,4.22420,4.09431
1996-12-19T07:18:41.061,3 3746889:63:5:0,406.50,-193.94,4.65,450.42,5.04401,-0.40852,4.33439,4.20450
1996-12-19T07:18:41.094,7 3746889:64:0:0,406.71,-193.75,7.35,450.56,5.04401,-0.40852,4.44477,4.31487
1996-12-19T07:18:42.028,0 3746889:64:5:0,404.78,-193.75,3.03,448.78,5.04402,-0.40852,4.55507,4.42517
1996-12-19T07:18:42.061,3 3746889:65:0:0,405.68,-195.22,2.74,450.22,5.04402,-0.40852,4.66533,4.53544
1996-12-19T07:18:42.094,6 3746889:65:5:0,405.13,-193.37,3.23,448.93,5.04402,-0.40852,4.77541,4.64552
1996-12-19T07:18:43.028,0 3746889:66:0:0,405.95,-193.83,3.26,449.86,5.04402,-0.40852,4.88590,4.75601
1996-12-19T07:18:43.061,3 3746889:66:5:0,406.14,-197.10,3.81,451.46,5.04402,-0.40852,4.99609,4.86620
1996-12-19T07:18:43.094,7 3746889:67:0:0,406.67,-192.70,5.83,450.05,5.04402,-0.40852,5.10647,4.97657
1996-12-19T07:18:44.028,0 3746889:67:5:0,405.37,-195.43,6.50,450.07,5.04402,-0.40852,5.21677,5.08688
1996-12-19T07:18:44.061,3 3746889:68:0:0,403.58,-193.71,4.70,447.69,5.04402,-0.40852,5.32704,5.19714
1996-12-19T07:18:44.094,6 3746889:68:5:0,405.32,-194.15,-1.69,449.42,5.04402,-0.40852,5.43712,5.30722
1996-12-19T07:18:45.028,0 3746889:69:0:0,405.85,-192.30,3.16,449.11,5.04402,-0.40852,5.54760,5.41771
1996-12-19T07:18:45.061,3 3746889:69:5:0,405.56,-191.50,4.24,448.52,5.04403,-0.40852,5.65779,5.52790
1996-12-19T07:18:45.094,7 3746889:70:0:0,403.28,-193.72,5.07,447.43,5.04403,-0.40852,5.76817,5.63828
1996-12-19T07:18:46.028,0 3746889:70:5:0,405.25,-194.90,5.23,449.71,5.04403,-0.40852,5.87847,5.74858
1996-12-19T07:18:46.061,3 3746889:71:0:0,402.86,-193.02,4.31,446.73,5.04403,-0.40852,5.98874,5.85884
1996-12-19T07:18:46.094,6 3746889:71:5:0,403.70,-194.58,3.83,448.16,5.04403,-0.40852,6.09882,5.96892
1996-12-19T07:18:47.028,0 3746889:72:0:0,404.91,-194.70,5.06,449.32,5.04403,-0.40852,6.20930,6.07941
1996-12-19T07:18:47.061,3 3746889:72:5:0,405.52,-193.67,4.95,449.42,5.04403,-0.40852,0.03631,6.18960
1996-12-19T07:18:47.094,7 3746889:73:0:0,406.14,-193.10,2.55,449.71,5.04403,-0.40852,0.14669,0.01679
1996-12-19T07:18:48.028,0 3746889:73:5:0,404.82,-192.30,2.81,448.18,5.04403,-0.40852,0.25699,0.12709
1996-12-19T07:18:48.061,3 3746889:74:0:0,406.96,-192.89,0.46,450.36,5.04404,-0.40852,0.36725,0.23736
1996-12-19T07:18:48.094,6 3746889:74:5:0,406.14,-191.70,2.78,449.11,5.04404,-0.40852,0.47733,0.34744
1996-12-19T07:18:49.028,0 3746889:75:0:0,403.32,-194.26,5.72,447.70,5.04404,-0.40852,0.58782,0.45793
1996-12-19T07:18:49.061,3 3746889:75:5:0,405.54,-193.44,3.74,449.33,5.04404,-0.40852,0.69801,0.56812
1996-12-19T07:18:49.094,7 3746889:76:0:0,407.42,-192.25,6.61,450.55,5.04404,-0.40852,0.80839,0.67849
1996-12-19T07:18:50.028,0 3746889:76:5:0,405.57,-194.97,7.03,450.06,5.04404,-0.40852,0.91869,0.78880
1996-12-19T07:18:50.061,3 3746889:77:0:0,404.39,-193.73,3.98,448.42,5.04404,-0.40852,1.02896,0.89906
1996-12-19T07:18:50.094,6 3746889:77:5:0,405.22,-192.71,1.94,448.72,5.04404,-0.40852,1.13904,1.00914
1996-12-19T07:18:51.028,0 3746889:78:0:0,404.56,-195.72,4.64,449.44,5.04404,-0.40852,1.24952,1.11963
1996-12-19T07:18:51.061,3 3746889:78:5:0,407.63,-191.50,5.24,450.40,5.04405,-0.40852,1.35971,1.22982
1996-12-19T07:18:51.094,7 3746889:79:0:0,405.16,-195.47,2.29,449.85,5.04405,-0.40852,1.47009,1.34020
1996-12-19T07:18:52.028,0 3746889:79:5:0,404.04,-194.35,2.22,448.35,5.04405,-0.40852,1.58039,1.45050
1996-12-19T07:18:52.061,3 3746889:80:0:0,405.52,-192.77,4.79,449.03,5.04405,-0.40852,1.69066,1.56076
1996-12-19T07:18:52.094,6 3746889:80:5:0,403.94,-194.95,2.73,448.53,5.04405,-0.40852,1.80074,1.67084
1996-12-19T07:18:53.028,0 3746889:81:0:0,404.78,-194.08,3.99,448.92,5.04405,-0.40852,1.91123,1.78133
1996-12-19T07:18:53.061,3 3746889:81:5:0,404.01,-193.65,5.91,448.06,5.04405,-0.40852,2.02142,1.89152
1996-12-19T07:18:53.094,7 3746889:82:0:0,405.76,-195.39,4.34,450.38,5.04405,-0.40852,2.13179,2.00190
1996-12-19T07:18:54.028,0 3746889:82:5:0,405.24,-193.44,2.71,449.05,5.04405,-0.40852,2.24209,2.11220
1996-12-19T07:18:54.061,3 3746889:83:0:0,406.07,-192.87,3.73,449.56,5.04406,-0.40852,2.35236,2.22247
1996-12-19T07:18:54.094,6 3746889:83:5:0,404.07,-192.51,3.07,447.60,5.04406,-0.40852,2.46244,2.33255
1996-12-19T07:18:55.028,0 3746889:84:0:0,403.34,-191.92,5.67,446.71,5.04406,-0.40852,2.57293,2.44303
1996-12-19T07:18:55.061,3 3746889:84:5:0,405.59,-193.17,4.34,449.26,5.04406,-0.40852,2.68312,2.55322
1996-12-19T07:18:55.094,7 3746889:85:0:0,404.88,-193.00,5.49,448.56,5.04406,-0.40852,2.79349,2.66360
1996-12-19T07:18:56.028,0 3746889:85:5:0,403.52,-193.88,5.94,447.72,5.04406,-0.40852,2.90380,2.77390
1996-12-19T07:18:56.061,3 3746889:86:0:0,403.33,-192.95,5.16,447.14,5.04406,-0.40852,3.01406,2.88417
1996-12-19T07:18:56.094,6 3746889:86:5:0,405.69,-192.97,5.52,449.28,5.04406,-0.40852,3.12414,2.99425
1996-12-19T07:18:57.028,0 3746889:87:0:0,402.40,-194.14,4.96,446.82,5.04406,-0.40852,3.23463,3.10473
1996-12-19T07:18:57.061,3 3746889:87:5:0,404.77,-192.02,1.85,448.01,5.04406,-0.40852,3.34482,3.21493
1996-12-19T07:18:57.094,7 3746889:88:0:0,407.80,-194.15,3.02,451.66,5.04407,-0.40852,3.45520,3.32530
1996-12-19T07:18:58.028,0 3746889:88:5:0,404.98,-193.63,4.75,448.91,5.04407,-0.40852,3.56550,3.43560
1996-12-19T07:18:58.061,3 3746889:89:0:0,404.66,-194.42,6.59,448.99,5.04407,-0.40852,3.67576,3.54587
1996-12-19T07:18:58.094,6 3746889:89:5:0,405.20,-195.50,5.08,449.92,5.04407,-0.40852,3.78584,3.65595
1996-12-19T07:18:59.028,0 3746889:90:0:0,404.28,-193.16,2.74,448.06,5.04407,-0.40852,3.89633,3.76644
1996-12-19T07:18:59.061,3 3746889:90:5:0,405.98,-194.62,0.03,450.22,5.04407,-0.40852,4.00652,3.87663
1996-12-19T07:18:59.094,7 3746890:00:0:0,403.91,-195.55,5.67,448.79,5.04407,-0.40852,4.11690,3.98700
1996-12-19T07:19:00.028,0 3746890:00:5:0,404.19,-196.26,3.75,449.33,5.04407,-0.40852,4.22720,4.09730
1996-12-19T07:19:00.061,3 3746890:01:0:0,404.92,-194.35,4.79,449.17,5.04407,-0.40852,4.33746,4.20757
1996-12-19T07:19:00.094,6 3746890:01:5:0,406.16,-194.94,7.48,450.58,5.04408,-0.40852,4.44755,4.31765
1996-12-19T07:19:01.028,0 3746890:02:0:0,405.02,-193.56,2.58,448.90,5.04408,-0.40852,4.55803,4.42814
1996-12-19T07:19:01.061,3 3746890:02:5:0,402.77,-193.79,2.77,446.97,5.04408,-0.40852,4.66822,4.53833
1996-12-19T07:19:01.094,7 3746890:03:0:0,407.49,-194.23,5.35,451.45,5.04408,-0.40852,4.77860,4.64870
1996-12-19T07:19:02.028,0 3746890:03:5:0,405.55,-195.22,2.39,450.09,5.04408,-0.40852,4.88890,4.75901
1996-12-19T07:19:02.061,3 3746890:04:0:0,405.66,-194.96,3.76,450.09,5.04408,-0.40852,4.99917,4.86927
1996-12-19T07:19:02.094,6 3746890:04:5:0,405.28,-192.01,5.83,448.50,5.04408,-0.40852,5.10925,4.97935
1996-12-19T07:19:03.028,0 3746890:05:0:0,403.73,-193.83,7.96,447.92,5.04408,-0.40852,5.21973,5.08984
1996-12-19T07:19:03.061,3 3746890:05:5:0,406.31,-193.70,6.32,450.16,5.04408,-0.40852,5.32993,5.20003
1996-12-19T07:19:03.094,7 3746890:06:0:0,404.74,-193.77,4.88,448.76,5.04409,-0.40852,5.44030,5.31041
1996-12-19T07:19:04.028,0 3746890:06:5:0,404.79,-192.99,3.19,448.45,5.04409,-0.40852,5.55060,5.42071
1996-12-19T07:19:04.061,3 3746890:07:0:0,405.46,-191.67,3.76,448.49,5.04409,-0.40852,5.66087,5.53097
1996-12-19T07:19:04.094,6 3746890:07:5:0,405.00,-193.58,5.15,448.91,5.04409,-0.40852,5.77095,5.64105
1996-12-19T07:19:05.028,0 3746890:08:0:0,405.17,-193.86,4.20,449.18,5.04409,-0.40852,5.88144,5.75154
1996-12-19T07:19:05.061,3 3746890:08:5:0,401.80,-194.91,5.32,446.61,5.04409,-0.40852,5.99163,5.86173
1996-12-19T07:19:05.094,7 3746890:09:0:0,404.94,-195.65,5.93,449.77,5.04409,-0.40852,6.10200,5.97211
1996-12-19T07:19:06.028,0 3746890:09:5:0,404.56,-193.25,4.00,448.36,5.04409,-0.40852,6.21230,6.08241
1996-12-19T07:19:06.061,3 3746890:10:0:0,406.27,-194.94,4.98,450.65,5.04409,-0.40852,0.03938,6.19268
1996-12-19T07:19:06.094,6 3746890:10:5:0,405.62,-196.38,0.49,450.66,5.04410,-0.40852,0.14947,0.01957
1996-12-19T07:19:07.028,0 3746890:11:0:0,405.02,-194.60,5.29,449.37,5.04410,-0.40852,0.25995,0.13006
1996-12-19T07:19:07.061,3 3746890:11:5:0,405.21,-197.70,6.33,450.91,5.04410,-0.40852,0.37014,0.24025
1996-12-19T07:19:07.094,7 3746890:12:0:0,404.64,-194.68,6.64,449.08,5.04410,-0.40852,0.48052,0.35062
1996-12-19T07:19:08.028,0 3746890:12:5:0,403.89,-193.06,5.72,447.70,5.04410,-0.40852,0.59082,0.46092
1996-12-19T07:19:08.061,3 3746890:13:0:0,404.85,-194.07,3.63,448.98,5.04410,-0.40852,0.70109,0.57119
1996-12-19T07:19:08.094,6 3746890:13:5:0,404.92,-195.15,1.31,449.50,5.04410,-0.40852,0.81116,0.68127
1996-12-19T07:19:09.028,0 3746890:14:0:0,405.37,-195.15,6.45,449.94,5.04410,-0.40852,0.92165,0.79176
1996-12-19T07:19:09.061,3 3746890:14:5:0,405.09,-194.65,2.89,449.43,5.04410,-0.40852,1.03184,0.90195
1996-12-19T07:19:09.094,7 3746890:15:0:0,403.68,-193.65,1.77,447.73,5.04410,-0.40852,1.14222,1.01233
1996-12-19T07:19:10.028,0 3746890:15:5:0,404.85,-195.06,6.62,449.44,5.04411,-0.40852,1.25252,1.12262
1996-12-19T07:19:10.061,3 3746890:16:0:0,405.19,-193.62,5.04,449.10,5.04411,-0.40852,1.36131,1.23134
1996-12-19T07:19:10.094,6 3746890:16:5:0,402.48,-196.21,2.18,447.77,5.04411,-0.40852,1.47150,1.34153
1996-12-19T07:19:11.028,0 3746890:17:0:0,403.55,-195.36,5.15,448.38,5.04411,-0.40852,1.58192,1.45195
1996-12-19T07:19:11.061,3 3746890:17:5:0,405.05,-196.20,3.57,450.08,5.04411,-0.40852,1.69210,1.56213
1996-12-19T07:19:11.094,6 3746890:18:0:0,404.26,-194.83,2.70,448.77,5.04411,-0.40852,1.80233,1.67236
1996-12-19T07:19:12.028,0 3746890:18:5:0,402.76,-194.68,0.41,447.35,5.04416,-0.40852,1.91284,1.78287
1996-12-19T07:19:12.061,3 3746890:19:0:0,404.07,-194.07,4.35,448.28,5.04420,-0.40852,2.02313,1.89312
1996-12-19T07:19:12.094,6 3746890:19:5:0,404.34,-193.29,3.95,448.18,5.04420,-0.40852,2.13330,2.00330
1996-12-19T07:19:13.028,0 3746890:20:0:0,405.12,-194.20,2.15,449.26,5.04420,-0.40852,2.24364,2.11363
1996-12-19T07:19:13.061,3 3746890:20:5:0,404.72,-192.61,0.74,448.22,5.04420,-0.40852,2.35381,2.22381
1996-12-19T07:19:13.094,6 3746890:21:0:0,405.18,-195.06,0.89,449.69,5.04420,-0.40852,2.46415,2.33414
1996-12-19T07:19:14.028,0 3746890:21:5:0,404.70,-192.26,4.08,448.07,5.04420,-0.40852,2.57465,2.44464
1996-12-19T07:19:14.061,3 3746890:22:0:0,405.21,-195.13,3.78,449.76,5.04420,-0.40852,2.68475,2.55475
1996-12-19T07:19:14.094,6 3746890:22:5:0,403.11,-193.59,2.53,447.19,5.04420,-0.40852,2.79492,2.66491
1996-12-19T07:19:15.028,0 3746890:23:0:0,405.57,-194.13,4.32,449.65,5.04420,-0.40852,2.90526,2.77526
1996-12-19T07:19:15.061,3 3746890:23:5:0,405.14,-195.02,-0.01,449.63,5.04420,-0.40852,3.01543,2.88543
1996-12-19T07:19:15.094,6 3746890:24:0:0,405.02,-193.18,0.52,448.73,5.04420,-0.40852,3.12577,2.99577
1996-12-19T07:19:16.028,0 3746890:24:5:0,404.03,-193.66,1.35,448.05,5.04420,-0.40852,3.23627,3.10627
1996-12-19T07:19:16.061,3 3746890:25:0:0,404.09,-193.94,1.91,448.22,5.04420,-0.40852,3.34638,3.21637
1996-12-19T07:19:16.094,6 3746890:25:5:0,405.25,-192.04,3.16,448.46,5.04420,-0.40852,3.45655,3.32654
1996-12-19T07:19:17.028,0 3746890:26:0:0,404.00,-192.41,4.81,447.51,5.04420,-0.40852,3.56689,3.43688
1996-12-19T07:19:17.061,3 3746890:26:5:0,405.64,-194.72,5.06,449.98,5.04420,-0.40852,3.67705,3.54705
1996-12-19T07:19:17.094,6 3746890:27:0:0,402.74,-194.12,4.69,447.11,5.04420,-0.40852,3.78730,3.65730
1996-12-19T07:19:18.028,0 3746890:27:5:0,404.57,-192.60,3.24,448.09,5.04420,-0.40852,3.89779,3.76779
1996-12-19T07:19:18.061,3 3746890:28:0:0,404.51,-194.87,3.66,449.01,5.04420,-0.40852,4.00800,3.87800
1996-12-19T07:19:18.094,6 3746890:28:5:0,403.39,-194.45,4.67,447.84,5.04425,-0.40852,4.11816,3.98816
1996-12-19T07:19:19.028,0 3746890:29:0:0,405.90,-193.10,2.58,449.49,5.04430,-0.40852,4.22861,4.09857
1996-12-19T07:19:19.061,3 3746890:29:5:0,404.92,-196.14,4.90,449.95,5.04430,-0.40852,4.33876,4.20872
1996-12-19T07:19:19.094,6 3746890:30:0:0,406.63,-193.98,5.95,450.57,5.04430,-0.40852,4.44911,4.31908
1996-12-19T07:19:20.028,0 3746890:30:5:0,405.34,-191.36,3.00,448.25,5.04430,-0.40852,4.55960,4.42956
1996-12-19T07:19:20.061,3 3746890:31:0:0,404.63,-195.23,1.34,449.26,5.04430,-0.40852,4.66982,4.53978
1996-12-19T07:19:20.094,6 3746890:31:5:0,400.71,-194.47,5.44,445.44,5.04430,-0.40848,4.77997,4.64993
1996-12-19T07:19:21.028,0 3746890:32:0:0,404.81,-193.74,1.83,448.78,5.04430,-0.40843,4.89023,4.76019
1996-12-19T07:19:21.061,3 3746890:32:5:0,404.46,-195.18,3.79,449.11,5.04430,-0.40843,5.00039,4.87035
1996-12-19T07:19:21.094,6 3746890:33:0:0,406.10,-193.94,5.97,450.07,5.04430,-0.40843,5.11074,4.98070
1996-12-19T07:19:22.028,0 3746890:33:5:0,405.57,-191.76,6.39,448.67,5.04430,-0.40843,5.22123,5.09119
1996-12-19T07:19:22.061,3 3746890:34:0:0,404.27,-195.40,6.88,449.07,5.04430,-0.40843,5.33115,5.20111
1996-12-19T07:19:22.094,6 3746890:34:5:0,404.17,-194.06,1.86,448.35,5.04430,-0.40838,5.44131,5.31127
1996-12-19T07:19:23.028,0 3746890:35:0:0,405.99,-193.12,3.24,449.59,5.04430,-0.40833,5.55166,5.42162
1996-12-19T07:19:23.061,3 3746890:35:5:0,404.27,-191.35,2.20,447.27,5.04430,-0.40833,5.66182,5.53178
1996-12-19T07:19:23.094,6 3746890:36:0:0,402.26,-195.16,4.60,447.12,5.04430,-0.40833,5.77217,5.64213
1996-12-19T07:19:24.028,0 3746890:36:5:0,402.02,-194.75,5.09,446.73,5.04425,-0.40833,5.88266,5.75262
1996-12-19T07:19:24.061,3 3746890:37:0:0,402.30,-194.04,4.31,446.67,5.04420,-0.40833,5.99287,5.86287
1996-12-19T07:19:24.094,6 3746890:37:5:0,399.63,-194.25,4.11,444.35,5.04420,-0.40833,6.10303,5.97303
1996-12-19T07:19:25.028,0 3746890:38:0:0,404.38,-194.78,1.99,448.85,5.04420,-0.40833,6.21338,6.08338
1996-12-19T07:19:25.061,3 3746890:38:5:0,404.57,-193.32,4.87,448.41,5.04416,-0.40833,0.04035,6.19353
1996-12-19T07:19:25.094,6 3746890:39:0:0,402.61,-194.85,4.34,447.30,5.04411,-0.40833,0.15062,0.02065
1996-12-19T07:19:26.028,0 3746890:39:5:0,404.44,-195.20,2.72,449.09,5.04411,-0.40833,0.26110,0.13113
1996-12-19T07:19:26.061,3 3746890:40:0:0,403.92,-196.56,2.73,449.22,5.04411,-0.40833,0.37122,0.24126
1996-12-19T07:19:26.094,6 3746890:40:5:0,404.11,-194.56,1.05,448.51,5.04411,-0.40833,0.48138,0.35141
1996-12-19T07:19:27.028,0 3746890:41:0:0,404.80,-195.59,5.69,449.61,5.04411,-0.40833,0.59183,0.46186
1996-12-19T07:19:27.061,3 3746890:41:5:0,407.32,-194.68,3.71,451.47,5.04411,-0.40833,0.70199,0.57203
1996-12-19T07:19:27.094,6 3746890:42:0:0,403.52,-195.86,1.20,448.55,5.04411,-0.40833,0.81243,0.68247
1996-12-19T07:19:28.028,0 3746890:42:5:0,405.28,-194.29,6.45,449.49,5.04406,-0.40833,0.92294,0.79297
1996-12-19T07:19:28.061,3 3746890:43:0:0,401.81,-195.95,3.70,447.06,5.04401,-0.40833,1.03294,0.90301
1996-12-19T07:19:28.094,6 3746890:43:5:0,405.16,-194.85,2.25,449.59,5.04401,-0.40838,1.14311,1.01318
1996-12-19T07:19:29.028,0 3746890:44:0:0,404.64,-195.39,2.04,449.34,5.04401,-0.40843,1.25336,1.12343
1996-12-19T07:19:29.061,3 3746890:44:5:0,406.88,-194.85,4.96,451.16,5.04401,-0.40843,1.36352,1.23359
1996-12-19T07:19:29.094,6 3746890:45:0:0,404.85,-195.77,2.18,449.71,5.04401,-0.40843,1.47387,1.34394
1996-12-19T07:19:30.028,0 3746890:45:5:0,402.76,-192.96,2.69,446.60,5.04401,-0.40848,1.58436,1.45443
1996-12-19T07:19:30.061,3 3746890:46:0:0,403.51,-195.93,0.49,448.56,5.04401,-0.40852,1.69457,1.56464
1996-12-19T07:19:30.094,6 3746890:46:5:0,405.34,-196.27,0.55,450.36,5.04401,-0.40852,1.80473,1.67480
1996-12-19T07:19:31.028,0 3746890:47:0:0,405.92,-194.79,0.33,450.24,5.04401,-0.40852,1.91527,1.78534
1996-12-19T07:19:31.061,3 3746890:47:5:0,403.68,-193.68,1.30,447.74,5.04401,-0.40857,2.02543,1.89550
1996-12-19T07:19:31.094,6 3746890:48:0:0,404.80,-196.15,4.26,449.84,5.04401,-0.40862,2.13568,2.00575
1996-12-19T07:19:32.028,0 3746890:48:5:0,404.44,-196.12,2.54,449.49,5.04401,-0.40862,2.24618,2.11625
1996-12-19T07:19:32.061,3 3746890:49:0:0,405.57,-193.84,1.13,449.51,5.04401,-0.40862,2.35629,2.22636
1996-12-19T07:19:32.094,6 3746890:49:5:0,403.99,-194.44,4.46,448.37,5.04411,-0.40862,2.46646,2.33653
1996-12-19T07:19:33.028,0 3746890:50:0:0,405.06,-192.64,0.51,448.54,5.04420,-0.40862,2.57689,2.44689
1996-12-19T07:19:33.061,3 3746890:50:5:0,404.58,-193.99,4.34,448.70,5.04420,-0.40862,2.68706,2.55706
1996-12-19T07:19:33.094,6 3746890:51:0:0,403.51,-193.75,2.50,447.62,5.04420,-0.40862,2.79721,2.66721
1996-12-19T07:19:34.028,0 3746890:51:5:0,405.54,-193.99,2.31,449.56,5.04425,-0.40862,2.90771,2.77771
1996-12-19T07:19:34.061,3 3746890:52:0:0,406.02,-196.81,3.95,451.23,5.04430,-0.40862,3.01772,2.88768
1996-12-19T07:19:34.094,6 3746890:52:5:0,403.23,-196.43,3.62,448.54,5.04430,-0.40862,3.12789,2.99785
1996-12-19T07:19:35.028,0 3746890:53:0:0,403.35,-194.66,2.92,447.88,5.04430,-0.40862,3.23852,3.10848
1996-12-19T07:19:35.061,3 3746890:53:5:0,404.08,-195.50,1.94,448.90,5.04435,-0.40862,3.34869,3.21865
1996-12-19T07:19:35.094,6 3746890:54:0:0,406.04,-196.95,3.19,451.29,5.04439,-0.40862,3.45912,3.32905
1996-12-19T07:19:36.028,0 3746890:54:5:0,404.98,-195.28,4.83,449.63,5.04439,-0.40857,3.56962,3.43954
1996-12-19T07:19:36.061,3 3746890:55:0:0,404.20,-194.42,4.66,448.55,5.04439,-0.40852,3.67963,3.54956
1996-12-19T07:19:36.094,6 3746890:55:5:0,402.62,-195.65,2.26,447.64,5.04439,-0.40852,3.78980,3.65972
1996-12-19T07:19:37.028,0 3746890:56:0:0,403.06,-192.37,4.36,446.64,5.04439,-0.40852,3.90005,3.76997
1996-12-19T07:19:37.061,3 3746890:56:5:0,407.12,-196.64,3.66,452.14,5.04439,-0.40848,4.01021,3.88014
1996-12-19T07:19:37.094,6 3746890:57:0:0,406.60,-195.62,2.63,451.22,5.04439,-0.40843,4.12056,3.99048
1996-12-19T07:19:38.028,0 3746890:57:5:0,406.27,-194.63,2.69,450.49,5.04439,-0.40843,4.23105,4.10097
1996-12-19T07:19:38.061,3 3746890:58:0:0,404.87,-195.98,4.96,449.84,5.04439,-0.40843,4.34135,4.21128
1996-12-19T07:19:38.094,6 3746890:58:5:0,405.55,-196.26,5.64,450.58,5.04439,-0.40838,4.45152,4.32144
1996-12-19T07:19:39.028,0 3746890:59:0:0,405.06,-194.00,3.20,449.13,5.04439,-0.40833,4.56177,4.43169
1996-12-19T07:19:39.061,3 3746890:59:5:0,405.05,-194.27,2.85,449.24,5.04435,-0.40833,4.67193,4.54186
1996-12-19T07:19:39.094,6 3746890:60:0:0,405.88,-195.60,5.52,450.59,5.04430,-0.40833,4.78228,4.65224
1996-12-19T07:19:40.028,0 3746890:60:5:0,407.25,-195.77,2.00,451.87,5.04430,-0.40833,4.89277,4.76273
1996-12-19T07:19:40.061,3 3746890:61:0:0,406.76,-197.02,3.95,451.97,5.04430,-0.40833,5.00298,4.87294
1996-12-19T07:19:40.094,6 3746890:61:5:0,404.96,-194.88,6.05,449.45,5.04430,-0.40828,5.11314,4.98310
1996-12-19T07:19:41.028,0 3746890:62:0:0,404.74,-193.36,8.01,448.63,5.04430,-0.40824,5.22339,5.09335
1996-12-19T07:19:41.061,3 3746890:62:5:0,405.70,-197.61,2.52,451.27,5.04425,-0.40824,5.33355,5.20351
1996-12-19T07:19:41.094,6 3746890:63:0:0,405.70,-196.57,1.55,450.82,5.04420,-0.40824,5.44390,5.31390
1996-12-19T07:19:42.028,0 3746890:63:5:0,403.57,-196.24,2.83,448.76,5.04416,-0.40824,5.55439,5.42439
1996-12-19T07:19:42.061,3 3746890:64:0:0,407.16,-194.87,4.49,451.42,5.04411,-0.40824,5.66441,5.53444
1996-12-19T07:19:42.094,6 3746890:64:5:0,405.57,-193.95,4.20,449.57,5.04411,-0.40828,5.77457,5.64461
1996-12-19T07:19:43.028,0 3746890:65:0:0,404.52,-196.33,4.26,449.66,5.04411,-0.40833,5.88492,5.75495
1996-12-19T07:19:43.061,3 3746890:65:5:0,403.51,-195.18,2.38,448.24,5.04411,-0.40833,5.99508,5.86511
1996-12-19T07:19:43.094,6 3746890:66:0:0,405.28,-195.18,5.43,449.87,5.04411,-0.40833,6.10553,5.97556
1996-12-19T07:19:44.028,0 3746890:66:5:0,403.45,-194.38,5.45,447.87,5.04406,-0.40833,6.21601,6.08605
1996-12-19T07:19:44.061,3 3746890:67:0:0,405.96,-196.86,4.95,451.20,5.04401,-0.40833,0.04295,6.19621
1996-12-19T07:19:44.094,6 3746890:67:5:0,405.66,-195.40,2.97,450.28,5.04396,-0.40838,0.15311,0.02318
1996-12-19T07:19:45.028,0 3746890:68:0:0,401.93,-195.47,2.56,446.95,5.04392,-0.40843,0.26346,0.13357
1996-12-19T07:19:45.061,3 3746890:68:5:0,406.28,-196.70,0.80,451.39,5.04396,-0.40843,0.37362,0.24373
1996-12-19T07:19:45.094,6 3746890:69:0:0,403.57,-198.01,5.97,449.57,5.04401,-0.40843,0.48387,0.35394
1996-12-19T07:19:46.028,0 3746890:69:5:0,403.62,-195.83,5.58,448.65,5.04401,-0.40848,0.59437,0.46444
1996-12-19T07:19:46.061,3 3746890:70:0:0,404.91,-194.77,3.54,449.33,5.04401,-0.40852,0.70448,0.57455
1996-12-19T07:19:46.094,6 3746890:70:5:0,404.27,-194.75,3.24,448.75,5.04401,-0.40852,0.81465,0.68472
1996-12-19T07:19:47.028,0 3746890:71:0:0,405.92,-195.90,5.86,450.76,5.04401,-0.40852,0.92509,0.79516
1996-12-19T07:19:47.061,3 3746890:71:5:0,404.00,-193.80,2.81,448.08,5.04401,-0.40852,1.03526,0.90533
